id_estudiante,id_periodo,programa,cohorte,estatus_academico,cluster,distance_to_centroid,membership_score
IBM20240370,Septiembre-Diciembre 2023,Ingeniería Biomédica,2024,Irregular,0,6.980791415299305,0.12530085651442838
IBM20240380,Mayo-Agosto 2023,Ingeniería Biomédica,2024,Regular,0,2.86498127424794,0.2587334657124783
IBM20240380,Septiembre-Diciembre 2023,Ingeniería Biomédica,2024,Irregular,1,5.303718960845948,0.1586365138121262
IDS20200001,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.246574175055666,0.2354839357037468
IDS20200001,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.25465302119488,0.2350367926640371
IDS20200001,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.109953689432116,0.19569648978778376
IDS20200001,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.601366452876068,0.17852786608641572
IDS20200012,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.84838347386524,0.17098741976628504
IDS20200012,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.126883980074563,0.19505024960316275
IDS20200012,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,1,4.659115866630852,0.17670604800593148
IDS20200012,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,6.013653210774425,0.14257904831447793
IDS20200026,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.267927635208475,0.23430575339432932
IDS20200026,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.266795824987417,0.18986876143093873
IDS20200026,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Regular,1,4.8665102677259915,0.17045908970813503
IDS20200055,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,2.948365258963,0.25326937464307453
IDS20200055,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.076095884773324,0.19700179482418415
IDS20200055,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.671170013201815,0.1763304569730969
IDS20200065,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Baja Temporal,1,5.8174687575891415,0.14668200699663045
IDS20200065,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Baja Temporal,1,7.082573848057523,0.1237229648375349
IDS20200066,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.5404142135904677,0.22024422287437517
IDS20200066,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,5.119264184894121,0.16341834079799622
IDS20200066,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.960634204718392,0.16776738274064992
IDS20200066,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,6.6114385778097695,0.13138120866078842
IDS20200078,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,2.95707915186213,0.2527116495836122
IDS20200078,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.2057131052660632,0.23777180586756586
IDS20200078,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.885892004847681,0.20467091761500675
IDS20200099,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,5.296521483579785,0.1588178492851685
IDS20200099,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,5.660545981674348,0.15013784196541452
IDS20200101,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.428155680784744,0.18422463518132381
IDS20200101,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,4.689079225418601,0.17577536897922533
IDS20200114,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.033064911296445,0.198686092395819
IDS20200114,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.5035323114104657,0.22204792390771347
IDS20200114,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.4985195813059256,0.22229535337705447
IDS20200114,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,4.5102617973196,0.18147958060476144
IDS20200117,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.1025258952707095,0.24375227007165887
IDS20200117,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.00347014048931,0.1998612906486149
IDS20200117,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.486700460105485,0.2228809364234869
IDS20200152,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,4.825533196234454,0.17165810687447228
IDS20200152,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,9.424128403267238,0.09593128186012843
IDS20200152,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Regular,0,2.271390411857368,0.30568042150378466
IDS20200152,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,6.335130428203473,0.13633022749738902
IDS20200174,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.193802965191138,0.23844706303564356
IDS20200174,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.5708299300393906,0.21877864967760507
IDS20200191,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Egresado,1,4.287402544417091,0.18912878140059314
IDS20200191,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Egresado,0,4.481487881354411,0.18243221943471882
IDS20200195,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.7002740627976247,0.21275355152477968
IDS20200195,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,4.0291560143122505,0.19884052058718096
IDS20200210,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.171963804541406,0.23969527226277623
IDS20200210,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,1,3.939089244076442,0.20246647723551908
IDS20200309,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.8494360092251463,0.2062095464498731
IDS20200309,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,5.376523017609526,0.15682527879823865
IDS20200353,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.608597576930621,0.21698574963579517
IDS20200353,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.479336602969258,0.1825038453483765
IDS20200353,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,1,5.866173040283721,0.14564153774351693
IDS20200377,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.36404405529839,0.18642650762948892
IDS20200377,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,3.8695271219529532,0.20535874941362767
IDS20200377,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.473350060314999,0.18270346113079575
IDS20200377,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2020,Irregular,0,4.221878538819925,0.19150196477491924
IDS20210033,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.6901833700571616,0.270989243546591
IDS20210033,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.9117976849320852,0.25563694253716535
IDS20210033,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.7930133106261925,0.2086370170896423
IDS20210033,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.75395087424678,0.21035135331692736
IDS20210038,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,1.6230965011132577,0.3812288261509228
IDS20210038,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,2.7073226622267095,0.26973643545754267
IDS20210041,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,2.217581954252569,0.3107923944806857
IDS20210041,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,5.045686105651411,0.1654071982111701
IDS20210046,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.1302867475881033,0.31945955135595916
IDS20210046,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.228977794653124,0.23646376229838387
IDS20210046,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,4.042879006175415,0.1982994235585305
IDS20210046,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.205913817782162,0.23776045904034102
IDS20210047,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,3.146003278598295,0.24119614308121962
IDS20210047,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,5.223765796392221,0.16067442649909447
IDS20210050,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.6840793449878246,0.21348912483091154
IDS20210050,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,4.869819369115991,0.17036299366578336
IDS20210050,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,4.375992731201363,0.1860121562657939
IDS20210059,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,2.5739626383496796,0.2798014700180979
IDS20210059,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,2.6383411598102513,0.27485053107338414
IDS20210068,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Irregular,1,4.53446216115435,0.18068603070753042
IDS20210068,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,1,5.707348616057673,0.1490902079557872
IDS20210085,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.7198718555494397,0.2688264646826916
IDS20210085,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.2779858725944977,0.2337548626343461
IDS20210085,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,4.611538334653407,0.17820425351540692
IDS20210130,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,4.2214555617636345,0.19151747787014262
IDS20210130,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,3.4420274907849375,0.22512242485543307
IDS20210142,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.834501175641863,0.26079011433152277
IDS20210142,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.5399497312543073,0.22026675606465754
IDS20210192,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,5.245005929577074,0.16012795044178962
IDS20210202,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.6147193049395963,0.2166979037987424
IDS20210202,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,2.533296540702492,0.28302181503315865
IDS20210202,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.1907216451453606,0.23862238647093767
IDS20210239,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,5.268633080499891,0.15952441100927464
IDS20210268,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.226447689562532,0.23660531809480584
IDS20210284,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.6684696850347964,0.2725932298362484
IDS20210284,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.7263457153868695,0.2683594267356323
IDS20210284,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,4.128933709020683,0.19497229964996754
IDS20210284,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.7953597678881152,0.26347963333037033
IDS20210326,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,2.5873566050875825,0.2787567867052308
IDS20210327,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Irregular,1,9.764133086288146,0.09290111818422671
IDS20210327,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Irregular,1,4.4927286363000745,0.18205887569089965
IDS20210327,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,1,4.296773270823544,0.18879418636027812
IDS20210346,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.387241238618161,0.2279336707536437
IDS20210346,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,2.9623832133869796,0.252373368790147
IDS20210346,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,2.7767974127974133,0.26477459357803257
IDS20210356,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.2152901100280795,0.3110139258915168
IDS20210356,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.1255145777458275,0.24239400471259467
IDS20210356,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.7634506518946154,0.20993184837597928
IDS20210356,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,3.1943387066262323,0.23841660627459488
IDS20210360,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2021,Regular,0,2.867646061981929,0.25855519971948054
IDS20210360,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2021,Regular,0,3.3514543281058864,0.229808226077667
IDS20210360,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2021,Irregular,0,2.9619800952882445,0.2523990469283888
IDS20220005,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,5.411642440816134,0.1559662768519435
IDS20220005,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Irregular,0,6.705916278215883,0.1297704210499839
IDS20220005,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,9.65913184714235,0.09381627081272047
IDS20220014,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,1,4.100856209621844,0.1960455184197666
IDS20220014,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.4598857639503184,0.2890268836096634
IDS20220014,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.5722568128125496,0.2187103745349042
IDS20220028,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.0333940076466526,0.2479301546301116
IDS20220028,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.5530244446801764,0.28145035745455294
IDS20220034,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.3522368184497005,0.2983082801597732
IDS20220034,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.955473654164109,0.2528142233856757
IDS20220053,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.0226258328272713,0.24859383933731607
IDS20220053,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.2266943903363234,0.2365915080793028
IDS20220069,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,4.5205243312113375,0.18114221403686406
IDS20220088,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.826620742128495,0.20718429174922273
IDS20220088,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.5100590010138633,0.22172658933623698
IDS20220088,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.172072099177205,0.2396890504833833
IDS20220089,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.712588992524363,0.2693538126664684
IDS20220090,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.957134689520364,0.20172943900718515
IDS20220090,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.9262981234187198,0.25469283497231654
IDS20220110,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.8222029255066126,0.2616292278274198
IDS20220110,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.6481145082870814,0.27411420275553117
IDS20220110,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.6958826016680444,0.27057136488823397
IDS20220110,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,5.411673944222432,0.1559655105202443
IDS20220164,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.099592796437766,0.24392666531879065
IDS20220164,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.826161858670765,0.2613585198268133
IDS20220164,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.650938867733124,0.21501035133738527
IDS20220164,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,4.968243055760511,0.16755349784804863
IDS20220181,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.4633779587409967,0.28873545189492367
IDS20220181,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.1079501895507837,0.24343041026730486
IDS20220181,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.9631789729413858,0.2523226951968363
IDS20220181,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.536965329552756,0.2204116468526282
IDS20220206,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.1995924581770248,0.3125398040754704
IDS20220208,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,3.364013003779601,0.22914688822739904
IDS20220208,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,4.078580403435917,0.19690541855425767
IDS20220208,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,3.4256539578569214,0.22595530728847132
IDS20220217,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.411435853201901,0.2266835636461044
IDS20220217,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.2728213348461352,0.23403740096612538
IDS20220217,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.6314294209466045,0.27537365705962974
IDS20220222,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.7158902532494165,0.2691145141128791
IDS20220222,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.5472737019305693,0.28190663704798413
IDS20220222,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.7776988588431415,0.20930578287685073
IDS20220222,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.221820176239563,0.23686465985169333
IDS20220240,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.199227515641082,0.23813903778141282
IDS20220240,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.559105385034278,0.2809694830068565
IDS20220240,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,5.501227238139915,0.15381711227280725
IDS20220283,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,3.1627570612233744,0.24022540477202733
IDS20220283,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,4.282943217058119,0.18928842482559635
IDS20220283,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Irregular,0,4.2507246371785286,0.19044990341320756
IDS20220283,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Irregular,1,4.931414610041318,0.16859384577619907
IDS20220303,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.6802098532923355,0.21366563281271264
IDS20220303,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,5.1221263242861985,0.1633419415135302
IDS20220303,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,1,4.428154749077261,0.18422466680228514
IDS20220314,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Baja Temporal,0,5.448931450840618,0.15506444868004451
IDS20220314,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Baja Temporal,0,4.85469373288365,0.17080312747759455
IDS20220322,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.3852137531179505,0.22803905494663412
IDS20220322,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,3.5824107088888666,0.21822574699823835
IDS20220322,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,3.6368192306384364,0.2156650820873842
IDS20220368,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Regular,0,2.795486457475964,0.26347083864053883
IDS20220368,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2022,Regular,0,2.3657477381642713,0.2971107990836577
IDS20220378,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2022,Baja Temporal,1,6.129642291695152,0.14025949116196668
IDS20220378,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2022,Baja Temporal,0,3.776929077187352,0.20933951160706749
IDS20220378,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2022,Baja Temporal,1,5.55813703384084,0.15248232765492242
IDS20230018,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,4.909155432017792,0.16922892137540732
IDS20230022,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,4.317739718179161,0.18804982059979583
IDS20230022,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.9037526162849763,0.2561637732443339
IDS20230022,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,4.267489012136856,0.1898437752211525
IDS20230022,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.659199021430893,0.21462916595756162
IDS20230079,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,5.033913251436072,0.16572992655504284
IDS20230158,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.1544454965477167,0.24070601018378635
IDS20230158,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,2.963766732662622,0.2522852799988711
IDS20230168,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Irregular,1,4.540505608782016,0.1804889428168691
IDS20230168,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,4.285274099180569,0.18920494589959685
IDS20230168,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,4.228246573322124,0.19126871427653067
IDS20230168,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Irregular,1,4.912268586862746,0.1691398124608264
IDS20230180,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.6152993899495507,0.276602265024019
IDS20230180,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,3.5821087685869397,0.21824012709073828
IDS20230180,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.7187429682781588,0.26890807149896057
IDS20230183,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.047609267809696,0.24705942047146642
IDS20230183,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Irregular,1,2.580739847880743,0.27927189421254633
IDS20230189,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.842148155626644,0.2602710669903625
IDS20230189,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,3.4313375498201855,0.22566549913142547
IDS20230189,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,9.305974364994976,0.09703109716598714
IDS20230199,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.7162093251282826,0.2120346937681354
IDS20230199,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,4.0205787936495225,0.1991802222614033
IDS20230199,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,3.0764866897239553,0.24530927637291422
IDS20230199,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,5.555921804088261,0.15253385105606382
IDS20230252,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.9134789856245336,0.25552711632624614
IDS20230252,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,4.271664155473213,0.18969341947964713
IDS20230252,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,4.5784933088161255,0.17925987262898074
IDS20230291,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,2.465135403050645,0.28858901130374803
IDS20230291,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,3.692874612819096,0.21308900887068055
IDS20230297,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,5.139904343039459,0.16286898689776108
IDS20230304,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.791767710834336,0.20869125140164224
IDS20230304,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,4.251900897224737,0.19040724864561517
IDS20230304,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.1787974177678278,0.23930329710363565
IDS20230323,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.1309838794982263,0.24207308214465026
IDS20230323,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,5.014480661860571,0.1662653945071712
IDS20230323,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.364704883182705,0.22911056457746315
IDS20230334,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.3296416619549762,0.23096599628258077
IDS20230334,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Regular,0,3.168974709906347,0.23986713030995196
IDS20230334,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2023,Regular,0,3.8180804545314833,0.2075515362263168
IDS20230357,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2023,Baja Temporal,1,5.399350678315912,0.15626585418868863
IDS20230357,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2023,Baja Temporal,1,4.118042925970726,0.19538718499715058
IDS20240036,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2024,Irregular,0,3.6795235801811152,0.2136969678356223
IDS20240036,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.3860771114131603,0.22799416758949953
IDS20240076,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.643230501481736,0.21536729647190303
