id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico
cd1b0ef4-e747-4954-a102-e9eb7f088548,2023-2,Ingeniería en Energía,2023,92.89,97.27,23,0,5,138,46.0,96.24,1,1,1,0,0,0,0,0,Regular
900fbbe9-6a5a-4fef-ae60-f112334e4d87,2023-2,Ingeniería Biomédica,2020,72.78,58.21,28,3,7,168,56.0,74.67,8,6,4,1,2,1,1,4,Irregular
2293d734-75de-4787-9692-fd6a78827d7c,2023-2,Ingeniería en Desarrollo de Software,2022,78.9,77.01,26,0,7,156,52.0,91.78,3,4,1,1,1,0,1,1,Regular
81ee3b2b-d481-4c89-b5ca-5bb6f43f60dd,2023-1,Ingeniería en Desarrollo de Software,2021,69.13,50.61,32,5,5,192,64.0,69.52,8,5,3,4,3,0,1,1,Irregular
1fef4fb8-adea-4986-955e-46569dc3f4fa,2023-1,Ingeniería en Desarrollo de Software,2021,82.62,94.88,28,2,4,168,56.0,84.53,4,2,3,0,1,2,1,0,Irregular
5410ef68-5931-44de-b0e8-1a02574b0c9b,2023-2,Ingeniería en Energía,2021,69.49,55.41,26,5,4,156,52.0,61.44,5,5,5,4,2,2,2,3,Irregular
58a09415-76be-449e-8e31-e2c971d02bc5,2024-1,Ingeniería Agroindustrial,2022,88.61,88.65,34,0,7,204,68.0,42.92,23,2,6,0,4,1,0,0,Regular
24e65c1d-1935-4f37-ad02-a8c31b38a2f1,2023-2,Ingeniería en Energía,2021,94.39,91.85,35,0,4,210,70.0,95.49,1,1,1,1,0,0,0,0,Regular
6660b2dd-e960-4228-8ffd-912d898ed7b2,2023-2,Ingeniería en Energía,2021,78.0,76.12,27,2,4,162,54.0,80.76,3,1,2,1,0,2,1,0,Irregular
67777edc-d152-4795-9453-bf871c7c55bf,2023-2,Ingeniería en Desarrollo de Software,2021,42.89,43.59,18,8,7,108,36.0,40.68,23,5,0,0,5,0,3,3,Baja Temporal
fc2161f2-d84d-44e1-83bf-96bc028ee0ee,2023-1,Ingeniería en Energía,2021,88.17,70.95,36,1,7,216,72.0,83.13,2,3,3,2,0,1,0,1,Irregular
e2876145-a7f6-4a9a-b721-647753121c14,2024-1,Ingeniería Biomédica,2020,85.98,76.23,31,0,4,186,62.0,87.36,2,2,1,0,1,2,1,1,Regular
aaaf40f7-0e40-47dd-850b-0f18f7d4e0d9,2024-1,Ingeniería Biomédica,2021,62.15,61.72,31,3,7,186,62.0,77.44,12,5,3,2,1,1,2,4,Irregular
2dd0b36f-1c69-4105-b0fd-c394d0cade44,2023-1,Ingeniería Biomédica,2020,76.55,75.98,26,0,4,156,52.0,88.58,4,2,2,1,0,1,1,1,Regular
25cbabf1-d5de-4a7f-8919-55354370a1a4,2024-1,Ingeniería en Energía,2023,82.95,78.05,25,1,4,150,50.0,81.41,5,1,1,0,1,1,1,1,Irregular
feb54cd4-df78-4c42-8641-8ec0f9c0c39e,2024-1,Ingeniería Biomédica,2021,92.01,91.47,27,0,4,162,54.0,96.1,0,2,0,0,0,0,0,0,Regular
3cf0e1b6-a620-420f-9609-961d30a1a7ca,2023-2,Ingeniería Biomédica,2022,66.89,66.41,35,3,6,210,70.0,67.69,5,4,2,1,3,1,3,3,Irregular
783fac6c-b6a9-4e9f-b880-7a2a62eba4e6,2024-1,Ingeniería Biomédica,2023,40.29,4.2,13,7,4,78,26.0,54.03,25,3,0,0,2,0,2,6,Irregular
ce323f44-5bae-4e94-9f90-a31fe82b3260,2024-1,Ingeniería Biomédica,2020,65.38,59.76,37,3,5,222,74.0,62.15,12,5,2,2,1,1,2,3,Irregular
c80df6f9-1598-4253-9161-692c55506af8,2024-1,Ingeniería en Energía,2022,88.28,87.94,26,0,7,156,52.0,93.5,4,2,3,2,1,1,1,0,Regular
4ba6b260-1e75-471b-b19a-c8205c4501a4,2024-1,Ingeniería en Desarrollo de Software,2022,98.64,95.25,40,0,4,240,80.0,99.61,2,1,0,1,0,0,0,0,Regular
5029eb77-9d69-4649-9014-5d6569599f11,2023-1,Ingeniería Biomédica,2022,86.91,70.87,24,1,7,144,48.0,92.6,5,2,2,2,1,2,0,1,Irregular
8a6fc734-5771-40ba-b83f-436d31475fba,2023-1,Ingeniería Biomédica,2023,81.28,78.76,23,1,6,138,46.0,81.61,5,3,3,0,0,1,1,1,Irregular
5b82d66d-1c7d-4da6-9bff-606cd1c25e53,2023-2,Ingeniería Biomédica,2022,80.44,75.11,20,1,4,120,40.0,87.14,4,2,2,0,0,1,0,0,Irregular
b4b097e3-9565-458c-bfe7-9dfbdffbd662,2024-1,Ingeniería en Energía,2023,86.28,93.8,32,1,6,192,64.0,90.15,5,2,2,2,0,2,1,0,Irregular
5849e29c-0eb8-4812-af03-96c42e62c42f,2023-2,Ingeniería en Desarrollo de Software,2022,76.66,85.0,35,2,6,210,70.0,83.53,4,3,2,0,0,1,0,0,Irregular
842877bb-a541-4948-8bd1-88b8d98269ea,2023-1,Ingeniería en Energía,2020,81.69,81.94,18,2,4,108,36.0,87.74,6,4,3,0,0,2,1,0,Irregular
3b13fba0-e227-48a0-8933-0b3ee88688e3,2023-1,Ingeniería en Energía,2020,84.34,77.42,20,2,5,120,40.0,83.17,3,2,1,0,0,1,1,1,Irregular
698de949-574b-4840-b2c1-5be93bbf0b24,2023-1,Ingeniería en Desarrollo de Software,2020,92.03,90.32,23,0,4,138,46.0,97.63,2,2,0,0,0,0,0,0,Regular
32af307c-5d08-4625-8b78-5dc0f7d5ef28,2023-2,Ingeniería en Energía,2020,76.6,94.92,24,0,5,144,48.0,88.27,2,4,3,1,1,2,1,0,Regular
edbfd59d-a1ee-4226-9d66-402dcbbb3a98,2023-1,Ingeniería Biomédica,2023,90.96,86.2,32,0,6,192,64.0,35.62,24,0,6,0,5,0,0,0,Regular
670746ad-b2ee-4fed-bc43-8cb61491e8b2,2024-1,Ingeniería en Desarrollo de Software,2023,75.68,71.97,31,0,4,186,62.0,86.07,2,4,3,1,1,1,1,1,Regular
e1331c7a-cb00-4584-be02-d347190f111c,2024-1,Ingeniería en Energía,2021,60.31,59.59,27,2,5,162,54.0,67.36,9,6,3,2,2,1,1,4,Irregular
6405e0e5-d561-4999-a91f-c0584af04800,2023-2,Ingeniería en Energía,2020,99.44,97.63,36,0,6,216,72.0,98.33,2,1,0,1,0,0,0,0,Regular
944ce87f-e3c8-4263-9a91-7739c7069543,2023-2,Ingeniería en Desarrollo de Software,2023,70.92,70.4,31,5,6,186,62.0,65.54,8,4,3,1,2,2,2,3,Irregular
8d0f01c4-008b-434d-acd7-87011645c264,2023-1,Ingeniería Biomédica,2021,88.62,93.57,23,1,4,138,46.0,89.57,5,4,3,2,1,1,0,0,Irregular
6f161358-6722-496f-a4de-656f3c9cc898,2024-1,Ingeniería en Desarrollo de Software,2021,75.79,74.1,35,1,6,210,70.0,90.97,6,4,2,2,1,0,0,1,Irregular
98122def-ccbb-4ac4-8a92-5b9828851975,2023-2,Ingeniería Agroindustrial,2022,82.26,82.32,37,0,7,222,74.0,85.69,6,2,2,0,0,0,0,0,Regular
8c383239-ba64-4958-9057-0b56654f713a,2024-1,Ingeniería en Energía,2023,82.79,84.0,20,0,6,120,40.0,92.68,3,1,1,1,0,2,0,0,Regular
5cce03c0-c4d5-4260-8a03-bb05910f5cce,2023-2,Ingeniería en Energía,2020,74.88,55.29,30,5,7,180,60.0,61.88,7,6,3,1,2,2,3,4,Irregular
28279733-338a-46d6-a1fb-7f67a045c840,2023-2,Ingeniería en Desarrollo de Software,2022,95.09,95.76,32,0,6,192,64.0,96.53,0,0,1,0,0,0,0,0,Regular
c87e64d9-c67a-4bda-a5dc-15970cacd0c1,2024-1,Ingeniería Agroindustrial,2020,52.92,39.16,32,5,6,192,64.0,43.29,13,3,0,0,2,0,3,7,Baja Temporal
41cd11e6-c848-4ef2-a23e-92331319f2e0,2024-1,Ingeniería Agroindustrial,2023,84.26,80.06,35,2,7,210,70.0,82.19,4,2,2,0,0,0,0,0,Irregular
e9529ea7-3a59-405d-b30c-9ec1015f64e8,2024-1,Ingeniería Biomédica,2020,79.64,72.62,37,2,5,222,74.0,89.83,4,3,1,0,0,0,0,0,Irregular
77644a67-b1ec-4f25-bc4d-1c358cfe06dc,2023-1,Ingeniería en Desarrollo de Software,2022,93.93,96.04,31,0,5,186,62.0,96.91,0,1,0,1,0,0,0,0,Regular
6358b8b6-edf3-4177-b5ed-621d6c2e61e9,2023-1,Ingeniería en Desarrollo de Software,2022,83.52,83.26,27,2,6,162,54.0,85.6,5,3,2,1,1,2,1,1,Irregular
09aae25e-1145-4f4b-ad15-da9b16915ea6,2023-2,Ingeniería Agroindustrial,2023,66.88,58.03,36,4,7,216,72.0,73.81,10,5,3,2,3,2,3,1,Irregular
da214479-02e7-416e-b2db-15db7b336971,2023-2,Ingeniería en Desarrollo de Software,2021,88.69,78.2,37,2,4,222,74.0,88.05,3,2,1,2,0,0,0,0,Irregular
4f99053c-030c-4483-a326-4e36daf62661,2023-2,Ingeniería en Desarrollo de Software,2020,94.43,94.94,40,0,4,240,80.0,99.51,0,2,1,0,0,0,0,0,Regular
c6149169-2c61-4166-bdd6-c4250d2c30d9,2023-2,Ingeniería Agroindustrial,2022,84.34,94.96,22,0,4,132,44.0,80.51,4,3,3,1,1,2,1,0,Regular
922c980d-d47b-449d-b22d-c3275a83a203,2023-2,Ingeniería Agroindustrial,2021,78.2,79.82,37,1,4,222,74.0,90.48,6,2,3,2,1,1,0,1,Irregular
8835e527-72f2-4380-b0aa-0765c057e963,2023-1,Ingeniería Agroindustrial,2022,90.82,97.37,24,0,5,144,48.0,99.88,2,1,0,1,0,0,0,0,Regular
411e298f-861c-42b6-93d5-b1b33d205bcf,2024-1,Ingeniería en Energía,2023,76.22,93.91,24,1,6,144,48.0,80.96,5,4,1,0,0,0,1,1,Irregular
eef98a69-88d2-47a2-a521-e26eda5019ca,2023-1,Ingeniería Biomédica,2020,67.38,62.95,29,2,7,174,58.0,65.04,8,5,2,4,3,2,2,1,Irregular
6918b8b8-19d7-4b2a-87c3-05ea3fc779f5,2023-1,Ingeniería en Desarrollo de Software,2020,76.7,79.27,26,1,6,156,52.0,81.57,6,3,2,2,1,2,0,0,Irregular
599e55c2-0933-4924-92ee-068ba942fc55,2023-2,Ingeniería en Desarrollo de Software,2021,97.98,99.93,37,0,7,222,74.0,95.43,0,0,1,1,0,0,0,0,Regular
f59f7049-b706-4175-8074-edebf143f9bc,2023-2,Ingeniería Biomédica,2022,64.68,58.95,19,5,7,114,38.0,74.62,11,4,3,1,2,1,2,4,Irregular
17ff5b2b-cc19-4e57-ad9c-1d946ca71694,2024-1,Ingeniería Agroindustrial,2020,80.23,84.65,23,1,4,138,46.0,84.35,3,1,2,2,0,2,1,1,Irregular
506b6cce-6d08-4de0-af57-4860af588f6d,2023-1,Ingeniería Biomédica,2021,55.56,0.92,31,7,4,186,62.0,21.24,11,4,1,0,3,0,5,8,Irregular
d2b375e8-6499-4b12-b230-95a2de0c12a5,2024-1,Ingeniería Agroindustrial,2022,87.12,88.36,27,0,7,162,54.0,85.86,5,1,2,1,0,0,0,1,Regular
9f56c0d8-709b-4ac7-b1af-13348e97a47a,2024-1,Ingeniería Agroindustrial,2023,67.26,59.47,22,2,6,132,44.0,60.98,7,3,5,2,2,2,2,3,Irregular
56e6eb11-5625-4247-ab42-e7d6ce0a153e,2024-1,Ingeniería en Desarrollo de Software,2022,78.51,75.14,28,1,6,168,56.0,92.38,5,1,1,1,1,2,1,0,Irregular
4f8ed7d4-68d4-4230-a2e7-a50705a4c221,2024-1,Ingeniería en Energía,2020,86.68,90.97,33,1,6,198,66.0,83.13,3,1,1,2,1,1,0,0,Irregular
06fe1429-03b2-47c7-b9ef-ce25619381e4,2023-1,Ingeniería en Desarrollo de Software,2020,60.75,63.72,36,3,7,216,72.0,78.28,11,5,2,1,3,0,1,2,Irregular
06ad39a0-de92-471b-963b-0b0a0d197180,2023-1,Ingeniería Biomédica,2021,72.13,66.34,36,3,5,216,72.0,60.84,7,5,5,4,1,0,1,1,Irregular
d6fb87a6-5c0f-41d8-b1a7-4003a713493f,2024-1,Ingeniería en Energía,2021,87.88,79.65,38,0,6,228,76.0,92.32,6,4,3,2,0,0,0,0,Regular
e45867e4-d766-4173-9f55-5086e62fea47,2023-2,Ingeniería en Energía,2021,77.76,78.49,28,1,5,168,56.0,81.2,3,1,2,0,0,0,0,1,Irregular
5b8caf3d-14c8-44a6-853f-a0a740f8174f,2023-1,Ingeniería Biomédica,2022,87.99,87.59,20,1,5,120,40.0,83.48,3,2,1,1,1,0,1,0,Irregular
af2ab188-1566-4c5e-8542-8f67b15ddf63,2023-2,Ingeniería en Desarrollo de Software,2021,62.38,58.03,20,5,5,120,40.0,72.38,8,6,3,1,3,0,2,2,Irregular
2edeafa1-9bc9-49cc-9f6c-741a5286a439,2023-1,Ingeniería Agroindustrial,2021,90.76,94.72,28,0,4,168,56.0,34.05,21,2,5,0,6,2,0,0,Regular
109923f4-e097-4cab-9392-25cc88962fd5,2024-1,Ingeniería Biomédica,2023,79.04,81.2,28,2,5,168,56.0,81.91,2,2,3,2,1,0,1,0,Irregular
139e7de3-0182-42e8-8bc3-c0878f4c31b8,2024-1,Ingeniería Biomédica,2020,57.42,32.39,26,6,4,156,52.0,29.71,19,3,0,0,3,0,3,6,Baja Temporal
3e7bca8d-2165-42cf-bdeb-497b9b7aaab9,2023-2,Ingeniería Biomédica,2021,82.11,86.5,30,1,7,180,60.0,92.04,5,1,2,0,0,2,1,1,Irregular
a10920cb-dd42-44dc-8cd7-54a4cd874c40,2023-2,Ingeniería en Energía,2020,88.33,92.99,33,2,7,198,66.0,81.6,5,1,3,2,1,0,0,0,Irregular
bff5dd75-408c-4b91-bd64-9aad354b33f1,2023-1,Ingeniería Biomédica,2022,90.69,92.15,31,0,6,186,62.0,96.23,0,0,0,0,0,0,0,0,Regular
b1303942-a03f-4a23-ace8-6b7422129de1,2023-2,Ingeniería en Desarrollo de Software,2022,80.76,80.03,26,2,6,156,52.0,80.96,2,3,1,1,0,1,1,1,Irregular
d405339b-719e-47d1-a70f-be135d5d807a,2023-1,Ingeniería Biomédica,2021,55.74,28.05,24,4,5,144,48.0,22.3,11,3,0,0,5,0,2,8,Baja Temporal
0800e573-b7c9-442e-a2ff-f1013c18b365,2024-1,Ingeniería en Energía,2020,79.19,76.3,24,2,5,144,48.0,80.16,2,1,3,1,1,0,0,1,Irregular
0c9d67fc-23e9-4162-b031-2b64afdb67a1,2024-1,Ingeniería en Desarrollo de Software,2023,71.72,56.45,35,5,4,210,70.0,60.14,12,5,4,2,3,2,1,3,Irregular
38789d3d-c7f6-4139-b0d3-91ea3dc1cb72,2024-1,Ingeniería Biomédica,2023,94.88,97.78,26,0,5,156,52.0,99.13,0,0,0,0,0,0,0,0,Regular
70831440-048d-4a94-bf1f-a01471b71098,2024-1,Ingeniería Biomédica,2020,88.89,88.83,36,1,7,216,72.0,87.86,6,1,1,2,1,0,1,1,Irregular
3c15896f-db41-47ff-9272-2c4c0ff03728,2023-1,Ingeniería Agroindustrial,2021,75.27,80.03,34,1,7,204,68.0,92.01,5,4,1,1,1,2,1,1,Irregular
b85cec74-389f-4dfc-a657-b9aff632aa6b,2024-1,Ingeniería Biomédica,2022,87.24,90.38,26,1,6,156,52.0,84.57,6,3,2,2,0,1,0,1,Irregular
d02345de-b622-42e8-bf38-16cda51c1f5c,2024-1,Ingeniería Agroindustrial,2021,86.45,91.1,28,0,7,168,56.0,90.18,2,2,3,1,0,0,0,1,Regular
3494917a-91aa-43a1-ae9d-fb292124c58e,2024-1,Ingeniería en Energía,2021,55.23,2.51,16,7,6,96,32.0,47.13,29,1,2,0,2,0,4,8,Irregular
fe014712-7c16-427d-9a4f-22c3bad4453e,2023-1,Ingeniería en Desarrollo de Software,2023,46.54,5.0,34,4,7,204,68.0,21.18,15,1,2,0,2,0,2,4,Baja Temporal
a641aa1d-dda4-4daf-adc4-07793a227bee,2023-2,Ingeniería en Desarrollo de Software,2022,78.02,82.65,35,2,6,210,70.0,83.35,4,1,3,1,0,0,0,1,Irregular
bcc1132d-cbc8-40b7-889a-c31d6c076501,2024-1,Ingeniería Biomédica,2023,81.12,93.81,19,1,4,114,38.0,82.2,2,3,3,2,0,1,0,1,Irregular
46d5853d-e121-4837-b17e-642d4002bfca,2023-1,Ingeniería Biomédica,2023,75.22,77.35,24,0,4,144,48.0,90.57,3,3,1,1,1,0,0,0,Regular
6358e5d6-7af0-4922-9e0a-559b31172cac,2023-2,Ingeniería Agroindustrial,2021,59.29,34.49,18,5,5,108,36.0,26.22,25,1,1,0,5,0,3,3,Baja Temporal
604e3ef4-5982-4324-9a36-fba7b4310c99,2024-1,Ingeniería Biomédica,2023,90.77,98.02,39,0,4,234,78.0,98.75,2,2,0,0,0,0,0,0,Regular
9b95ce56-0311-4303-84c1-d609d3c2ff74,2023-2,Ingeniería Biomédica,2020,68.25,67.81,36,2,4,216,72.0,76.58,9,3,2,3,1,2,1,4,Irregular
8384465a-aed5-4094-8af1-ad4eec3393ae,2024-1,Ingeniería en Energía,2021,50.4,4.17,25,4,4,150,50.0,24.29,22,4,0,0,5,0,4,7,Baja Temporal
67b18048-f71d-4fa3-878b-6805db059ac9,2023-2,Ingeniería Agroindustrial,2023,83.98,94.62,33,1,7,198,66.0,86.7,6,2,3,1,1,0,1,1,Irregular
388d5a59-9e65-4ea5-9840-75324412c164,2023-1,Ingeniería en Energía,2023,92.63,97.22,39,0,5,234,78.0,98.91,1,0,0,1,0,0,0,0,Regular
98b48e14-70b5-4020-ad96-6cd3df4b018c,2023-2,Ingeniería en Energía,2020,91.15,87.73,30,0,5,180,60.0,31.55,18,2,4,0,6,2,0,0,Regular
777d1dea-1f1c-4b44-bb0f-5dd7be789c76,2023-1,Ingeniería Biomédica,2022,89.95,85.65,28,0,4,168,56.0,42.16,24,1,8,0,5,2,0,0,Regular
15adc0fa-35b3-4876-a69b-0c09f27ec74b,2023-2,Ingeniería Biomédica,2020,89.15,76.42,28,1,4,168,56.0,91.88,4,4,2,2,1,2,0,0,Irregular
d229c2fd-6c1d-4eb3-812f-8d8d3f85cbc3,2023-1,Ingeniería en Energía,2023,66.22,55.1,36,2,5,216,72.0,70.57,7,3,2,3,2,0,3,3,Irregular
9c1fcf4a-e474-4dbd-8c9a-a67198afb147,2023-2,Ingeniería Biomédica,2020,79.88,94.71,24,2,4,144,48.0,88.95,4,2,3,0,0,1,0,0,Irregular
2264d699-f005-4b83-ad60-5ac4c10b0d89,2023-1,Ingeniería en Energía,2023,62.9,72.57,33,5,6,198,66.0,71.01,12,3,3,4,3,2,2,2,Irregular
4829620a-4676-4275-af3b-d3b8285e2cf3,2024-1,Ingeniería en Energía,2022,84.18,82.46,28,1,6,168,56.0,91.89,5,2,1,2,1,2,0,0,Irregular
26414ea0-f0f8-4176-bd1a-f6cb1bb92c87,2023-1,Ingeniería Agroindustrial,2022,89.43,72.96,32,0,5,192,64.0,82.97,5,3,2,0,1,2,1,0,Regular
d98c6608-86d5-4327-9468-80d934826fd1,2023-1,Ingeniería Agroindustrial,2020,77.52,74.97,24,0,5,144,48.0,91.5,2,2,3,0,0,1,1,0,Regular
c7f2472d-7491-40bb-b653-1b24fee38b55,2023-2,Ingeniería Agroindustrial,2023,83.57,83.46,32,2,5,192,64.0,86.19,6,4,3,0,0,0,0,0,Irregular
c616a463-0e98-4097-878f-020695ad855a,2024-1,Ingeniería en Energía,2020,91.83,97.71,27,0,7,162,54.0,97.91,2,0,0,0,0,0,0,0,Regular
e8504665-17e4-476f-b75b-ff15f5a05c21,2024-1,Ingeniería Biomédica,2023,91.58,91.72,28,0,4,168,56.0,97.59,0,2,0,1,0,0,0,0,Regular
f510df4a-f4a4-41d0-bdad-7f4f93e13293,2024-1,Ingeniería en Desarrollo de Software,2021,78.55,85.74,35,2,5,210,70.0,93.43,6,2,3,1,1,1,0,0,Irregular
def12e82-9491-47e6-a196-2116ca6ad8c8,2023-1,Ingeniería en Energía,2020,78.76,78.4,36,1,5,216,72.0,89.36,5,3,2,1,1,2,0,1,Irregular
d69b2e0c-8218-4b57-af97-8fed187bb9dc,2023-1,Ingeniería en Energía,2022,89.82,79.76,38,2,7,228,76.0,82.01,4,2,1,2,1,2,1,0,Irregular
526a96c3-0ee9-4db5-9a67-348cd9bf1cef,2024-1,Ingeniería en Desarrollo de Software,2022,96.85,94.51,36,0,7,216,72.0,96.69,2,0,1,1,0,0,0,0,Regular
f6eae591-2541-4548-81c5-19afb95ab0a4,2023-2,Ingeniería en Desarrollo de Software,2023,88.76,77.13,27,0,7,162,54.0,92.42,2,1,1,2,0,1,1,1,Regular
d58e22d5-6661-403a-a3df-3e9100203211,2023-2,Ingeniería Agroindustrial,2020,64.98,53.77,25,5,6,150,50.0,60.79,9,5,4,3,1,0,2,3,Irregular
58cbb933-91ce-492a-b3e0-e60b35bde2e6,2023-2,Ingeniería Agroindustrial,2021,88.9,80.92,37,2,4,222,74.0,83.9,4,4,2,0,0,0,1,1,Irregular
a9804544-0f3d-49f0-811c-aba897bf436c,2023-1,Ingeniería Biomédica,2023,77.65,85.98,24,1,7,144,48.0,81.66,2,3,2,2,0,0,1,1,Irregular
9dfd0e34-45cf-470b-a410-f0337e73b02f,2023-1,Ingeniería en Energía,2021,91.46,99.39,28,0,7,168,56.0,97.41,2,1,0,1,0,0,0,0,Regular
b21a4a4f-5087-46a8-9654-f26a87f5c364,2023-2,Ingeniería en Energía,2023,83.59,76.14,26,2,6,156,52.0,88.54,2,3,2,2,1,2,0,1,Irregular
e99b96fd-fb98-40d9-8db3-68767ffaf9eb,2024-1,Ingeniería en Energía,2022,84.27,74.58,31,0,4,186,62.0,80.19,3,4,1,0,1,2,0,0,Regular
5573deb3-5299-4dad-a77e-85a9fbbf7726,2024-1,Ingeniería en Energía,2022,68.79,69.49,36,3,4,216,72.0,71.82,11,2,3,3,2,1,3,2,Irregular
4ada43ca-21cf-4092-bea8-25ccb8f0fed5,2023-2,Ingeniería en Desarrollo de Software,2023,81.81,87.09,35,0,5,210,70.0,81.07,5,3,1,0,0,1,0,0,Regular
e81838a3-e67c-4e80-8c5e-cb6ae278bc0a,2023-2,Ingeniería en Desarrollo de Software,2023,76.81,91.32,28,2,6,168,56.0,90.2,3,1,3,1,0,2,0,1,Irregular
f22dbe6c-2c9e-476b-8a38-ed8c17a02748,2023-1,Ingeniería Biomédica,2020,83.63,70.1,21,0,5,126,42.0,90.87,6,2,3,2,1,1,0,0,Regular
18ada45a-7edf-4639-af1b-73b387e09c70,2024-1,Ingeniería Biomédica,2023,74.05,68.75,24,4,5,144,48.0,76.63,9,6,3,2,1,2,1,4,Irregular
852811e7-8e05-41ff-93aa-9c5f41abb4b0,2024-1,Ingeniería en Desarrollo de Software,2022,90.45,99.73,25,0,5,150,50.0,96.99,1,1,1,1,0,0,0,0,Regular
27e7823c-6387-466c-9113-9bfc9a332161,2023-1,Ingeniería Biomédica,2022,60.67,61.23,29,4,6,174,58.0,67.45,6,3,4,2,1,1,2,3,Irregular
8c2ef44b-785e-4919-8faf-aebaece4caf2,2024-1,Ingeniería en Desarrollo de Software,2021,56.55,6.61,13,8,5,78,26.0,46.67,27,1,1,0,3,0,3,6,Irregular
9d55c782-8369-40e9-b5c0-3e3c97d814bc,2023-1,Ingeniería Biomédica,2021,96.93,99.06,25,0,4,150,50.0,97.37,1,0,0,0,0,0,0,0,Regular
2d826d5e-1869-4825-9e9a-d490e96e2d47,2023-1,Ingeniería Biomédica,2020,94.43,93.87,21,0,7,126,42.0,98.12,0,0,1,1,0,0,0,0,Regular
a01c0253-aa27-4698-8e5c-517f2e9344cc,2024-1,Ingeniería Agroindustrial,2020,79.3,76.63,22,2,6,132,44.0,94.55,4,1,3,1,1,2,0,0,Irregular
dc9c6dd2-b1f5-4838-801b-ec97c1e80f9e,2024-1,Ingeniería Biomédica,2020,83.96,78.07,31,2,5,186,62.0,92.3,4,2,3,1,1,0,1,1,Irregular
9b786ac8-0797-4f8f-abbd-5149e16879cf,2023-2,Ingeniería en Desarrollo de Software,2021,67.06,57.31,22,5,6,132,44.0,69.75,8,2,5,1,3,0,3,1,Irregular
2af8874e-e3d0-4c97-849e-77e8b64a2578,2024-1,Ingeniería en Energía,2021,87.3,88.19,32,2,5,192,64.0,88.47,2,2,3,2,1,1,1,0,Irregular
97f22f2e-0406-4965-833f-88dc556d8913,2023-1,Ingeniería Biomédica,2023,81.45,79.98,22,2,6,132,44.0,91.8,6,3,2,2,1,0,1,1,Irregular
a7bd8f91-a789-454a-8132-94cd054232a8,2023-1,Ingeniería en Desarrollo de Software,2020,82.87,76.26,30,2,6,180,60.0,82.12,2,1,1,1,0,0,1,1,Irregular
89517961-61c7-4b7e-91d7-db5a39440fde,2024-1,Ingeniería Biomédica,2021,88.89,85.0,29,0,5,174,58.0,81.98,2,2,1,1,0,1,1,1,Regular
49a17b4d-d14b-45e9-9c09-0d95ba0a4eb9,2023-1,Ingeniería Biomédica,2021,80.12,72.01,24,0,6,144,48.0,92.57,3,1,1,0,0,1,1,0,Regular
fbd2946b-6bdf-4339-81ef-7cc6e1e78b71,2023-2,Ingeniería en Energía,2022,85.85,77.9,31,2,7,186,62.0,83.83,5,4,2,2,0,0,1,1,Irregular
c710119d-0806-440a-a0ce-215abb1564de,2024-1,Ingeniería Agroindustrial,2020,70.29,55.62,24,5,7,144,48.0,75.14,10,2,5,2,2,2,2,3,Irregular
d8b1e3bd-460f-4f01-b392-f758abe2472c,2024-1,Ingeniería Biomédica,2022,81.97,76.34,22,2,4,132,44.0,89.71,3,2,1,0,0,0,1,1,Irregular
7ffe4049-63e4-46bb-8227-ad7b3c3ad6cf,2023-2,Ingeniería en Energía,2020,77.65,87.9,20,2,6,120,40.0,88.67,6,2,3,1,0,0,0,1,Irregular
0650bd83-0b8e-4513-b241-38b87d755f0a,2023-1,Ingeniería en Desarrollo de Software,2023,77.02,75.08,23,1,7,138,46.0,90.0,6,4,1,2,0,0,0,1,Irregular
ed1036e4-df0c-484c-a6a2-a9e7ade09325,2024-1,Ingeniería Biomédica,2022,77.54,93.54,31,2,5,186,62.0,86.97,5,4,1,0,1,2,0,0,Irregular
9754d715-987e-4d05-85ed-37792d88528f,2024-1,Ingeniería Biomédica,2021,67.93,74.63,28,4,5,168,56.0,60.51,9,6,2,2,3,0,1,4,Irregular
dbfcc8d8-f5ad-4bf1-b566-f245832cf09b,2024-1,Ingeniería en Desarrollo de Software,2023,58.44,28.06,30,6,6,180,60.0,58.8,11,4,1,0,3,0,4,7,Baja Temporal
648bfbe2-8d60-450e-b822-dda18f9b9373,2024-1,Ingeniería Biomédica,2021,57.66,7.47,21,6,6,126,42.0,39.78,10,3,2,0,3,0,2,3,Baja Temporal
5dd4a683-6236-4df7-bb7a-b67377a260a0,2023-2,Ingeniería Biomédica,2023,61.42,70.83,35,3,7,210,70.0,62.93,12,2,3,1,1,2,3,1,Irregular
0c4725f9-4bf5-4863-94e7-44042c9e0bfe,2023-1,Ingeniería Biomédica,2021,82.44,83.2,37,2,5,222,74.0,82.0,6,1,3,0,0,2,1,1,Irregular
9604c027-8c9f-4cd1-95fc-7753c3097545,2023-2,Ingeniería en Energía,2023,88.54,87.79,40,0,6,240,80.0,33.24,15,2,4,0,5,2,0,0,Regular
01a2b440-5f61-40ee-be0e-d614ae1295ca,2023-2,Ingeniería en Energía,2023,89.76,73.42,25,2,6,150,50.0,81.05,2,3,2,0,0,0,1,0,Irregular
