id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IDS20200117,2023-2,Ingeniería en Desarrollo de Software,2020,85.82,84.6,5,0,0,28.0,10.37,76.47,7,2,0,0,0,2,0,2,Irregular,13.0,13.0,270,3,5,0,0,0,-2.03,27.04,0,0,0,1,1,1,0
IDS20200152,2022-1,Ingeniería en Desarrollo de Software,2020,72.45,72.45,2,0,0,10.0,3.7,68.65,9,3,0,2,0,2,0,2,Irregular,10.0,10.0,270,1,4,0,0,0,0.0,2.4,0,0,0,1,2,0,0
IDS20200152,2022-2,Ingeniería en Desarrollo de Software,2020,64.57,48.8,2,1,0,10.0,3.7,52.77,16,4,4,3,2,5,0,3,Irregular,7.0,0.0,270,2,4,1,1,0,-23.65,5.11,2,2,3,2,4,1,0
IDS20200152,2023-1,Ingeniería en Desarrollo de Software,2020,58.16,53.35,2,5,0,10.0,3.7,34.95,19,2,8,7,3,4,2,5,Irregular,24.0,0.0,270,3,4,4,5,0,-11.22,86.87,6,2,6,2,2,2,0
IDS20200152,2023-2,Ingeniería en Desarrollo de Software,2020,58.93,64.3,2,6,0,10.0,3.7,56.37,13,2,4,3,2,2,2,6,Irregular,6.0,0.0,270,4,4,1,6,0,6.14,5.96,3,1,3,1,1,1,0
IDS20200152,2024-1,Ingeniería en Desarrollo de Software,2020,60.33,71.6,3,6,0,17.0,6.3,67.41,12,1,2,0,0,3,2,6,Irregular,7.0,7.0,270,5,4,0,6,0,12.67,9.54,2,0,2,0,3,0,0
IDS20200174,2022-2,Ingeniería en Desarrollo de Software,2020,78.55,78.55,2,0,0,9.0,3.33,70.09,9,0,0,1,0,1,0,2,Regular,9.0,9.0,270,1,5,0,0,0,0.0,28.62,0,0,0,1,1,0,0
IDS20200174,2023-1,Ingeniería en Desarrollo de Software,2020,73.98,69.4,3,1,0,16.0,5.93,60.6,11,2,4,3,0,1,0,3,Irregular,14.0,7.0,270,2,5,1,1,0,-9.15,34.81,2,2,2,2,1,0,0
IDS20200191,2022-1,Ingeniería en Desarrollo de Software,2020,69.6,69.6,0,1,0,0.0,0.0,71.51,11,1,4,2,0,3,0,3,Egresado,4.0,0.0,270,1,4,1,1,0,0.0,8.18,2,2,2,2,3,0,0
IDS20200191,2024-1,Ingeniería en Desarrollo de Software,2020,79.6,89.6,1,1,0,5.0,1.85,71.38,11,1,3,0,0,3,0,4,Egresado,5.0,5.0,270,2,7,0,1,0,20.0,9.33,1,2,1,2,2,1,0
IDS20200191,2024-2,Ingeniería en Desarrollo de Software,2020,84.5,94.3,2,1,0,12.0,4.44,77.05,5,0,3,1,0,2,0,4,Egresado,7.0,7.0,270,3,7,0,1,0,14.7,5.85,1,2,1,2,2,0,0
IDS20200195,2023-1,Ingeniería en Desarrollo de Software,2020,64.9,64.9,0,1,0,0.0,0.0,54.29,14,2,2,4,2,4,0,4,Irregular,6.0,0.0,270,1,6,1,1,0,0.0,4.07,2,0,3,0,2,2,0
IDS20200195,2023-2,Ingeniería en Desarrollo de Software,2020,76.3,82.0,2,1,0,11.0,4.07,64.39,13,2,3,2,0,2,0,4,Irregular,11.0,11.0,270,2,6,0,1,0,17.1,0.25,1,2,1,2,1,1,0
IDS20200195,2024-1,Ingeniería en Desarrollo de Software,2020,73.6,65.5,2,2,0,11.0,4.07,53.41,16,3,4,4,2,6,0,5,Irregular,6.0,0.0,270,3,6,1,2,0,-10.8,5.92,2,2,3,2,4,2,0
IDS20200195,2024-2,Ingeniería en Desarrollo de Software,2020,75.64,83.8,3,2,0,15.0,5.56,71.68,10,1,2,1,0,2,0,5,Irregular,4.0,4.0,270,4,6,0,2,0,10.2,6.91,1,1,1,1,1,1,0
IDS20200210,2022-1,Ingeniería en Desarrollo de Software,2020,77.2,77.2,1,1,0,6.0,2.22,71.0,10,1,3,2,0,4,1,2,Regular,12.0,6.0,270,1,4,1,1,0,0.0,60.84,1,2,1,2,3,1,0
IDS20200210,2022-2,Ingeniería en Desarrollo de Software,2020,80.17,86.1,2,1,0,12.0,4.44,73.66,9,0,1,2,0,1,1,2,Regular,6.0,6.0,270,2,4,0,1,0,8.9,3.37,0,1,0,1,1,0,0
IDS20200309,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,2,0.0,0.0,76.13,6,0,0,1,0,3,0,2,Regular,10.0,0.0,270,1,4,0,0,2,,8.49,0,0,0,0,2,1,1
IDS20200309,2022-2,Ingeniería en Desarrollo de Software,2020,70.2,70.2,1,0,0,7.0,2.59,69.06,9,1,0,0,0,2,0,2,Regular,7.0,7.0,270,2,4,0,0,0,0.0,7.92,0,0,0,0,1,1,0
IDS20200353,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,73.08,9,2,1,1,0,4,0,2,Regular,6.0,0.0,270,1,4,0,0,1,,2.92,0,1,0,1,3,1,1
IDS20200353,2023-1,Ingeniería en Desarrollo de Software,2020,81.3,81.3,1,0,0,4.0,1.48,76.18,6,3,2,2,0,1,0,2,Regular,4.0,4.0,270,2,5,0,0,0,0.0,2.95,0,2,0,2,1,0,0
IDS20200353,2023-2,Ingeniería en Desarrollo de Software,2020,83.7,86.1,2,0,0,10.0,3.7,76.72,7,1,1,1,0,0,0,2,Regular,6.0,6.0,270,3,5,0,0,0,4.8,9.4,0,1,0,1,0,0,0
IDS20200353,2024-1,Ingeniería en Desarrollo de Software,2020,78.45,75.82,4,2,0,24.0,8.89,60.09,12,2,3,4,1,3,1,3,Irregular,24.0,14.0,270,4,5,2,2,0,-7.88,134.29,3,0,3,0,2,1,0
IDS20200353,2024-2,Ingeniería en Desarrollo de Software,2020,79.63,86.7,5,2,0,29.0,10.74,71.23,10,1,2,2,0,2,1,3,Irregular,5.0,5.0,270,5,5,0,2,0,8.25,5.19,1,1,1,1,2,0,0
IDS20200377,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,68.72,9,3,0,1,0,3,0,2,Regular,4.0,0.0,270,1,4,0,0,1,,2.13,0,0,0,0,2,1,1
IDS20200377,2022-2,Ingeniería en Desarrollo de Software,2020,85.2,85.2,2,0,1,14.0,5.19,81.07,8,0,0,0,0,1,0,2,Regular,22.0,14.0,270,2,4,0,0,1,0.0,0.49,0,0,0,1,1,0,1
IDS20200377,2023-1,Ingeniería en Desarrollo de Software,2020,83.55,81.9,4,0,0,26.0,9.63,79.15,6,2,1,2,0,0,0,2,Regular,12.0,12.0,270,3,4,0,0,0,-3.3,67.24,0,1,0,2,0,0,0
IDS20200377,2023-2,Ingeniería en Desarrollo de Software,2020,83.42,82.9,5,0,0,31.0,11.48,77.31,9,0,1,0,0,3,0,2,Regular,5.0,5.0,270,4,4,0,0,0,-0.65,9.99,0,1,0,1,2,1,0
IDS20200377,2025-1,Ingeniería en Desarrollo de Software,2020,84.2,88.1,6,0,0,35.0,12.96,70.74,8,3,3,2,0,2,0,3,Irregular,4.0,4.0,270,5,6,0,0,0,4.68,5.78,1,2,1,2,2,0,0
IDS20210033,2022-1,Ingeniería en Desarrollo de Software,2021,86.7,86.7,1,0,1,6.0,2.22,78.92,8,0,0,0,0,3,0,1,Regular,12.0,6.0,270,1,2,0,0,1,0.0,2.82,0,0,0,0,2,1,1
IDS20210033,2022-2,Ingeniería en Desarrollo de Software,2021,84.1,81.5,2,0,0,13.0,4.81,78.65,7,1,1,2,0,0,0,1,Regular,7.0,7.0,270,2,2,0,0,0,-5.2,5.85,0,1,0,1,0,0,0
IDS20210033,2023-1,Ingeniería en Desarrollo de Software,2021,80.15,76.2,4,0,0,24.0,8.89,74.49,10,1,0,0,0,2,0,1,Regular,11.0,11.0,270,3,2,0,0,0,-7.9,13.69,0,0,0,1,2,0,0
IDS20210033,2024-1,Ingeniería en Desarrollo de Software,2021,80.66,82.7,5,0,0,31.0,11.48,75.72,9,2,2,0,0,3,0,1,Regular,7.0,7.0,270,4,3,0,0,0,2.55,4.42,0,2,0,2,2,1,0
IDS20210038,2022-1,Ingeniería en Desarrollo de Software,2021,75.4,75.4,1,0,0,7.0,2.59,73.93,8,3,0,0,0,1,0,1,Irregular,7.0,7.0,270,1,2,0,0,0,0.0,4.74,0,0,0,0,1,0,0
IDS20210038,2022-2,Ingeniería en Desarrollo de Software,2021,79.63,81.75,3,0,0,15.0,5.56,81.37,5,1,1,0,0,3,0,1,Irregular,8.0,8.0,270,2,2,0,0,0,6.35,24.5,0,1,0,2,2,1,0
IDS20210041,2022-2,Ingeniería en Desarrollo de Software,2021,79.55,79.55,2,0,0,12.0,4.44,76.96,7,2,1,2,0,2,0,1,Regular,12.0,12.0,270,1,3,0,0,0,0.0,1.56,0,1,0,2,1,1,0
IDS20210041,2023-2,Ingeniería en Desarrollo de Software,2021,81.15,82.75,4,0,0,24.0,8.89,77.42,7,2,0,0,0,2,0,2,Regular,12.0,12.0,270,2,4,0,0,0,3.2,6.0,0,0,0,1,2,0,0
IDS20210041,2024-2,Ingeniería en Desarrollo de Software,2021,79.6,73.4,5,0,0,30.0,11.11,68.98,10,0,2,0,0,3,0,2,Regular,6.0,6.0,270,3,5,0,0,0,-7.75,6.08,0,2,0,2,3,0,0
IDS20210041,2025-1,Ingeniería en Desarrollo de Software,2021,80.62,85.7,6,0,0,36.0,13.33,79.34,7,2,0,1,0,0,0,2,Regular,6.0,6.0,270,4,5,0,0,0,6.1,3.69,0,0,0,0,0,0,0
IDS20210046,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,80.35,7,1,1,0,0,2,0,1,Regular,6.0,0.0,270,1,2,0,0,1,,5.6,0,1,0,1,2,0,1
IDS20210046,2022-2,Ingeniería en Desarrollo de Software,2021,85.0,85.0,1,0,0,6.0,2.22,83.16,5,2,1,2,0,1,0,1,Regular,6.0,6.0,270,2,2,0,0,0,0.0,7.38,0,1,0,1,1,0,0
IDS20210046,2023-1,Ingeniería en Desarrollo de Software,2021,78.85,72.7,2,0,0,12.0,4.44,75.41,7,0,2,0,0,3,0,1,Regular,6.0,6.0,270,3,2,0,0,0,-12.3,4.91,0,2,0,2,2,1,0
IDS20210046,2023-2,Ingeniería en Desarrollo de Software,2021,80.07,82.5,3,0,0,17.0,6.3,80.96,8,0,2,2,0,0,0,1,Regular,5.0,5.0,270,4,2,0,0,0,3.65,4.19,0,2,0,2,0,0,0
IDS20210046,2024-2,Ingeniería en Desarrollo de Software,2021,80.92,83.5,4,0,0,24.0,8.89,74.62,8,1,1,2,0,1,0,1,Regular,7.0,7.0,270,5,3,0,0,0,3.43,5.68,0,1,0,1,1,0,0
IDS20210047,2023-1,Ingeniería en Desarrollo de Software,2021,88.4,88.4,2,0,0,12.0,4.44,77.16,8,2,1,1,0,3,0,2,Regular,12.0,12.0,270,1,4,0,0,0,0.0,2.25,0,1,0,2,2,1,0
IDS20210047,2023-2,Ingeniería en Desarrollo de Software,2021,85.35,82.3,4,0,0,25.0,9.26,75.28,9,0,0,2,0,1,0,2,Regular,13.0,13.0,270,2,4,0,0,0,-6.1,29.16,0,0,0,1,1,0,0
IDS20210047,2024-2,Ingeniería en Desarrollo de Software,2021,86.13,87.7,6,0,0,34.0,12.59,78.82,8,1,0,2,0,2,0,2,Regular,9.0,9.0,270,3,5,0,0,0,2.35,16.0,0,0,0,1,1,1,0
IDS20210047,2025-1,Ingeniería en Desarrollo de Software,2021,86.81,90.9,7,0,0,40.0,14.81,80.22,6,1,1,0,0,2,0,2,Regular,6.0,6.0,270,4,5,0,0,0,4.77,4.66,0,1,0,1,1,1,0
IDS20210050,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,2,0.0,0.0,75.61,7,0,2,2,0,3,0,1,Regular,10.0,0.0,270,1,2,0,0,2,,9.51,0,2,0,2,2,1,1
IDS20210050,2022-2,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,78.31,6,2,0,1,0,2,0,1,Regular,6.0,0.0,270,2,2,0,0,1,,8.82,0,0,0,0,1,1,1
IDS20210050,2023-2,Ingeniería en Desarrollo de Software,2021,83.03,83.03,3,0,0,14.0,5.19,76.13,9,3,2,0,0,2,0,1,Regular,14.0,14.0,270,3,3,0,0,0,0.0,1.88,0,2,0,3,2,0,0
IDS20210050,2024-1,Ingeniería en Desarrollo de Software,2021,80.53,73.0,4,0,0,21.0,7.78,73.56,7,1,2,0,0,1,0,1,Regular,7.0,7.0,270,4,3,0,0,0,-10.03,6.01,0,2,0,2,0,1,0
IDS20210059,2022-1,Ingeniería en Desarrollo de Software,2021,76.7,76.7,1,0,0,5.0,1.85,74.81,6,2,1,2,0,2,0,1,Regular,5.0,5.0,270,1,2,0,0,0,0.0,7.3,0,1,0,1,2,0,0
IDS20210059,2023-2,Ingeniería en Desarrollo de Software,2021,84.3,91.9,2,0,0,11.0,4.07,74.65,9,2,1,1,0,3,0,2,Regular,6.0,6.0,270,2,4,0,0,0,15.2,8.05,0,1,0,1,3,0,0
IDS20210059,2024-2,Ingeniería en Desarrollo de Software,2021,83.03,80.5,3,0,0,18.0,6.67,70.58,9,3,1,0,0,4,0,2,Regular,7.0,7.0,270,3,5,0,0,0,-3.8,6.36,0,1,0,1,3,1,0
IDS20210068,2023-1,Ingeniería en Desarrollo de Software,2021,50.4,50.4,0,1,0,0.0,0.0,57.37,15,4,4,5,2,2,0,3,Irregular,6.0,0.0,270,1,4,1,1,0,0.0,9.29,2,2,3,2,1,1,0
IDS20210068,2023-2,Ingeniería en Desarrollo de Software,2021,49.0,47.6,0,2,0,0.0,0.0,54.84,16,1,5,4,2,4,0,4,Irregular,6.0,0.0,270,2,4,1,2,0,-2.8,6.33,3,2,3,2,2,2,0
IDS20210068,2024-1,Ingeniería en Desarrollo de Software,2021,51.3,55.9,0,3,0,0.0,0.0,59.53,14,1,2,3,2,2,1,4,Irregular,7.0,0.0,270,3,4,1,3,0,6.9,3.6,2,0,3,0,2,0,0
IDS20210068,2025-1,Ingeniería en Desarrollo de Software,2021,53.4,59.7,0,4,0,0.0,0.0,50.2,15,2,5,4,2,3,1,5,Irregular,6.0,0.0,270,4,5,1,4,0,8.4,2.06,3,2,3,2,1,2,0
IDS20210085,2022-1,Ingeniería en Desarrollo de Software,2021,87.8,87.8,1,0,0,6.0,2.22,86.72,4,0,1,0,0,2,0,1,Irregular,6.0,6.0,270,1,2,0,0,0,0.0,8.75,0,1,0,1,2,0,0
IDS20210085,2022-2,Ingeniería en Desarrollo de Software,2021,87.03,86.65,3,0,0,18.0,6.67,85.11,6,1,1,2,0,2,0,1,Irregular,12.0,12.0,270,2,2,0,0,0,-1.15,1.56,0,1,0,2,1,1,0
IDS20210085,2024-1,Ingeniería en Desarrollo de Software,2021,83.25,71.9,4,0,0,23.0,8.52,75.09,6,2,1,1,0,2,0,2,Irregular,5.0,5.0,270,3,4,0,0,0,-15.13,3.72,0,1,0,1,1,1,0
IDS20210085,2024-2,Ingeniería en Desarrollo de Software,2021,83.1,82.5,5,0,0,27.0,10.0,74.44,6,1,2,0,0,1,0,2,Irregular,4.0,4.0,270,4,4,0,0,0,-0.75,3.72,0,2,0,2,0,1,0
IDS20210085,2025-1,Ingeniería en Desarrollo de Software,2021,83.83,87.5,6,0,0,34.0,12.59,74.2,9,2,1,2,0,3,0,2,Irregular,7.0,7.0,270,5,4,0,0,0,4.4,3.12,0,1,0,1,2,1,0
IDS20210130,2023-1,Ingeniería en Desarrollo de Software,2021,80.15,80.15,1,1,0,7.0,2.59,66.33,12,2,4,3,0,2,0,3,Irregular,11.0,7.0,270,1,4,1,1,0,0.0,126.56,2,2,2,2,1,1,0
IDS20210130,2024-1,Ingeniería en Desarrollo de Software,2021,84.27,92.5,2,1,0,13.0,4.81,77.41,9,1,3,1,0,4,0,3,Irregular,6.0,6.0,270,2,5,0,1,0,12.35,7.26,1,2,1,2,3,1,0
IDS20210142,2022-1,Ingeniería en Desarrollo de Software,2021,88.2,88.2,2,0,0,11.0,4.07,80.62,5,2,1,0,0,2,0,1,Regular,11.0,11.0,270,1,2,0,0,0,0.0,139.24,0,1,0,2,2,0,0
IDS20210142,2022-2,Ingeniería en Desarrollo de Software,2021,87.87,87.2,3,0,0,15.0,5.56,85.01,6,2,0,0,0,1,0,1,Regular,4.0,4.0,270,2,2,0,0,0,-1.0,9.62,0,0,0,0,1,0,0
IDS20210192,2022-2,Ingeniería en Desarrollo de Software,2021,87.0,87.0,1,0,2,7.0,2.59,75.65,9,1,1,2,0,3,0,1,Regular,19.0,7.0,270,1,3,0,0,2,0.0,5.02,0,1,0,1,3,0,1
IDS20210202,2022-1,Ingeniería en Desarrollo de Software,2021,90.1,90.1,2,0,0,9.0,3.33,79.06,7,2,2,1,0,1,0,1,Regular,9.0,9.0,270,1,2,0,0,0,0.0,0.25,0,2,0,2,1,0,0
IDS20210202,2022-2,Ingeniería en Desarrollo de Software,2021,85.4,76.0,3,0,1,15.0,5.56,79.4,8,1,1,0,0,3,0,1,Regular,12.0,6.0,270,2,2,0,0,1,-14.1,5.46,0,1,0,1,2,1,1
IDS20210202,2023-2,Ingeniería en Desarrollo de Software,2021,83.32,77.1,4,0,0,21.0,7.78,78.96,6,2,1,1,0,2,0,1,Regular,6.0,6.0,270,3,3,0,0,0,-8.3,9.67,0,1,0,1,2,0,0
IDS20210202,2024-1,Ingeniería en Desarrollo de Software,2021,82.13,79.75,6,0,0,32.0,11.85,81.44,4,1,1,2,0,3,0,1,Regular,11.0,11.0,270,4,3,0,0,0,-3.57,0.42,0,1,0,2,2,1,0
IDS20210239,2022-1,Ingeniería en Desarrollo de Software,2021,75.25,75.25,1,1,1,6.0,2.22,70.48,8,3,2,1,0,3,0,2,Regular,17.0,6.0,270,1,2,1,1,1,0.0,180.9,1,1,1,1,2,1,1
IDS20210268,2022-1,Ingeniería en Desarrollo de Software,2021,91.07,91.07,3,0,0,15.0,5.56,82.13,5,2,3,1,0,1,0,1,Irregular,15.0,15.0,270,1,2,0,0,0,0.0,10.82,0,3,0,4,0,1,0
IDS20210284,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,74.47,8,1,0,0,0,2,0,1,Regular,8.0,0.0,270,1,2,0,0,1,,4.86,0,0,0,0,2,0,1
IDS20210284,2022-2,Ingeniería en Desarrollo de Software,2021,72.6,72.6,1,0,0,7.0,2.59,79.15,6,0,0,2,0,2,0,1,Regular,7.0,7.0,270,2,2,0,0,0,0.0,9.1,0,0,0,0,2,0,0
IDS20210284,2023-1,Ingeniería en Desarrollo de Software,2021,72.15,71.7,2,0,0,13.0,4.81,73.9,10,1,2,2,0,3,0,1,Regular,6.0,6.0,270,3,2,0,0,0,-0.9,4.46,0,2,0,2,2,1,0
IDS20210284,2024-1,Ingeniería en Desarrollo de Software,2021,73.3,75.6,3,0,0,17.0,6.3,77.31,8,3,0,1,0,3,0,1,Regular,4.0,4.0,270,4,3,0,0,0,3.45,6.63,0,0,0,0,2,1,0
IDS20210284,2025-1,Ingeniería en Desarrollo de Software,2021,76.05,84.3,4,0,0,21.0,7.78,80.81,7,1,1,2,0,1,0,2,Regular,4.0,4.0,270,5,4,0,0,0,11.0,6.7,0,1,0,1,0,1,0
IDS20210326,2022-1,Ingeniería en Desarrollo de Software,2021,77.43,77.43,2,1,0,8.0,2.96,67.97,11,2,3,3,0,2,0,2,Irregular,12.0,8.0,270,1,2,1,1,0,0.0,43.84,1,2,1,2,1,1,0
IDS20210327,2022-1,Ingeniería en Desarrollo de Software,2021,68.25,68.25,0,2,1,0.0,0.0,62.43,12,2,3,4,1,2,2,1,Irregular,17.0,0.0,270,1,2,2,2,1,0.0,0.06,2,1,2,1,2,0,1
IDS20210327,2022-2,Ingeniería en Desarrollo de Software,2021,57.35,46.45,1,3,0,7.0,2.59,60.89,12,3,4,4,0,2,2,2,Irregular,13.0,7.0,270,2,2,1,3,0,-21.8,678.6,2,2,2,2,1,1,0
IDS20210327,2024-2,Ingeniería en Desarrollo de Software,2021,58.46,62.9,1,4,0,7.0,2.59,52.75,13,1,3,4,2,3,2,4,Irregular,4.0,0.0,270,3,5,1,4,0,5.55,3.41,2,1,3,1,2,1,0
IDS20210346,2022-1,Ingeniería en Desarrollo de Software,2021,79.5,79.5,1,0,1,6.0,2.22,75.49,6,3,1,2,0,3,0,1,Regular,10.0,6.0,270,1,2,0,0,1,0.0,6.36,0,1,0,1,2,1,1
IDS20210346,2022-2,Ingeniería en Desarrollo de Software,2021,84.15,88.8,2,0,0,10.0,3.7,85.5,6,2,0,1,0,2,0,1,Regular,4.0,4.0,270,2,2,0,0,0,9.3,4.21,0,0,0,0,1,1,0
IDS20210346,2023-2,Ingeniería en Desarrollo de Software,2021,81.85,79.55,4,0,0,18.0,6.67,73.24,7,0,1,1,0,0,0,1,Regular,8.0,8.0,270,3,3,0,0,0,-4.6,49.7,0,1,0,2,0,0,0
IDS20210356,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,74.14,6,1,2,2,0,0,0,1,Regular,7.0,0.0,270,1,2,0,0,1,,4.7,0,2,0,2,0,0,1
IDS20210356,2022-2,Ingeniería en Desarrollo de Software,2021,76.6,76.6,1,0,0,6.0,2.22,77.6,9,2,1,2,0,2,0,1,Regular,6.0,6.0,270,2,2,0,0,0,0.0,4.94,0,1,0,1,1,1,0
IDS20210356,2023-1,Ingeniería en Desarrollo de Software,2021,77.95,79.3,2,0,0,10.0,3.7,80.0,6,1,1,1,0,3,0,1,Regular,4.0,4.0,270,3,2,0,0,0,2.7,5.22,0,1,0,1,2,1,0
IDS20210356,2023-2,Ingeniería en Desarrollo de Software,2021,75.73,71.3,3,0,0,14.0,5.19,79.38,8,2,0,0,0,2,0,1,Regular,4.0,4.0,270,4,2,0,0,0,-6.65,5.8,0,0,0,0,1,1,0
IDS20210356,2024-1,Ingeniería en Desarrollo de Software,2021,75.1,73.2,4,0,0,19.0,7.04,75.77,8,2,1,2,0,1,0,1,Regular,5.0,5.0,270,5,2,0,0,0,-2.53,7.71,0,1,0,1,1,0,0
IDS20210360,2022-1,Ingeniería en Desarrollo de Software,2021,83.85,83.85,2,0,1,12.0,4.44,81.2,6,1,1,0,0,1,0,1,Regular,18.0,12.0,270,1,2,0,0,1,0.0,1.32,0,1,0,2,0,1,1
IDS20210360,2022-2,Ingeniería en Desarrollo de Software,2021,85.93,90.1,3,0,0,18.0,6.67,80.33,7,1,1,1,0,2,0,1,Regular,6.0,6.0,270,2,2,0,0,0,6.25,2.43,0,1,0,1,2,0,0
IDS20210360,2023-2,Ingeniería en Desarrollo de Software,2021,85.77,85.3,4,0,0,23.0,8.52,78.09,6,1,2,0,0,0,0,1,Regular,5.0,5.0,270,3,3,0,0,0,-0.63,6.25,0,2,0,2,0,0,0
IDS20220005,2022-2,Ingeniería en Desarrollo de Software,2022,36.7,36.7,0,1,0,0.0,0.0,54.64,16,3,3,5,2,6,0,1,Irregular,6.0,0.0,270,1,1,1,1,0,0.0,2.63,2,1,3,1,4,2,0
IDS20220005,2023-1,Ingeniería en Desarrollo de Software,2022,52.5,68.3,0,2,0,0.0,0.0,65.2,12,1,3,1,0,3,0,2,Irregular,6.0,0.0,270,2,1,1,2,0,31.6,9.61,1,2,1,2,2,1,0
IDS20220005,2024-1,Ingeniería en Desarrollo de Software,2022,57.48,62.45,0,4,0,0.0,0.0,51.5,15,2,5,5,2,5,1,4,Irregular,11.0,0.0,270,3,2,2,4,0,9.95,41.6,3,2,3,2,3,2,0
IDS20220005,2024-2,Ingeniería en Desarrollo de Software,2022,59.3,62.95,1,5,0,6.0,2.22,63.73,11,1,2,3,0,2,2,4,Irregular,11.0,6.0,270,4,2,1,5,0,5.48,131.1,2,0,2,0,1,1,0
IDS20220005,2025-1,Ingeniería en Desarrollo de Software,2022,57.1,50.5,2,6,0,10.0,3.7,54.7,13,3,5,4,2,4,3,4,Irregular,11.0,4.0,270,5,2,1,6,0,-8.8,510.76,3,2,3,2,3,1,0
IDS20220014,2022-1,Ingeniería en Desarrollo de Software,2022,75.5,75.5,2,0,0,8.0,2.96,84.09,3,1,2,1,0,0,0,0,Regular,8.0,8.0,270,1,0,0,0,0,0.0,13.69,0,2,0,2,0,0,0
IDS20220014,2023-1,Ingeniería en Desarrollo de Software,2022,71.37,63.1,2,1,0,8.0,2.96,71.08,9,1,1,2,0,3,1,0,Regular,5.0,0.0,270,2,1,1,1,0,-12.4,4.01,1,0,1,0,3,0,0
IDS20220014,2023-2,Ingeniería en Desarrollo de Software,2022,71.92,73.6,3,1,0,12.0,4.44,75.4,7,2,1,2,0,3,1,0,Regular,4.0,4.0,270,3,1,0,1,0,2.23,9.25,0,1,0,1,2,1,0
IDS20220028,2022-2,Ingeniería en Desarrollo de Software,2022,90.9,90.9,2,0,0,10.0,3.7,82.1,6,2,1,1,0,1,0,0,Regular,10.0,10.0,270,1,1,0,0,0,0.0,22.09,0,1,0,2,0,1,0
IDS20220028,2025-1,Ingeniería en Desarrollo de Software,2022,90.12,89.35,4,0,0,20.0,7.41,74.19,7,2,1,2,0,2,0,2,Regular,10.0,10.0,270,2,5,0,0,0,-1.55,1.56,0,1,0,2,2,0,0
IDS20220034,2023-1,Ingeniería en Desarrollo de Software,2022,82.25,82.25,2,0,0,13.0,4.81,82.24,5,0,2,2,0,3,0,1,Regular,13.0,13.0,270,1,2,0,0,0,0.0,1.32,0,2,0,2,2,1,0
IDS20220034,2023-2,Ingeniería en Desarrollo de Software,2022,79.1,72.8,3,0,0,17.0,6.3,73.46,8,1,1,2,0,2,0,1,Regular,4.0,4.0,270,2,2,0,0,0,-9.45,6.18,0,1,0,1,1,1,0
IDS20220053,2022-1,Ingeniería en Desarrollo de Software,2022,79.5,79.5,1,0,1,7.0,2.59,83.41,7,2,2,0,0,1,0,0,Regular,13.0,7.0,270,1,0,0,0,1,0.0,8.7,0,2,0,2,0,1,1
IDS20220053,2023-1,Ingeniería en Desarrollo de Software,2022,81.93,83.15,3,0,0,15.0,5.56,84.42,6,2,0,1,0,0,0,0,Regular,8.0,8.0,270,2,1,0,0,0,3.65,105.06,0,0,0,1,0,0,0
IDS20220069,2024-1,Ingeniería en Desarrollo de Software,2022,85.4,85.4,1,0,0,6.0,2.22,77.4,9,1,0,1,0,4,0,2,Regular,6.0,6.0,270,1,4,0,0,0,0.0,3.88,0,0,0,0,3,1,0
IDS20220069,2024-2,Ingeniería en Desarrollo de Software,2022,85.7,85.85,3,0,0,17.0,6.3,80.23,5,2,1,1,0,2,0,2,Regular,11.0,11.0,270,2,4,0,0,0,0.45,0.0,0,1,0,2,2,0,0
IDS20220069,2025-1,Ingeniería en Desarrollo de Software,2022,85.82,86.0,5,0,0,29.0,10.74,76.05,8,1,0,0,0,0,0,2,Regular,12.0,12.0,270,3,4,0,0,0,0.3,1.96,0,0,0,1,0,0,0
IDS20220088,2022-1,Ingeniería en Desarrollo de Software,2022,88.6,88.6,1,0,0,6.0,2.22,91.33,1,2,1,0,0,1,0,0,Regular,6.0,6.0,270,1,0,0,0,0,0.0,5.04,0,1,0,1,0,1,0
