id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto,student_profile_id,program_id,sexo
IAG20240177,2023-2,Ingeniería Agroindustrial,2024,79.0,86.0,2,0,0,14.0,5.07,90.48,4,0,2,2,0,1,0,0,Regular,6.0,6.0,276,2,0,0,0,0,14.0,2.58,0,2,0,2,1,0,0,2a72a27a-eee6-4d1a-b503-a90a30b166b9,844ebae3-2210-4f59-81a8-ad42018438f6,
IAG20240177,2024-2,Ingeniería Agroindustrial,2024,77.87,75.6,3,0,0,20.0,7.25,78.74,7,1,1,1,0,0,0,0,Regular,6.0,6.0,276,3,0,0,0,0,-3.4,5.7,0,1,0,1,0,0,0,2a72a27a-eee6-4d1a-b503-a90a30b166b9,844ebae3-2210-4f59-81a8-ad42018438f6,
IAG20240177,2025-1,Ingeniería Agroindustrial,2024,79.22,83.3,4,0,0,26.0,9.42,80.25,5,1,0,0,0,3,0,0,Regular,6.0,6.0,276,4,0,0,0,0,5.43,9.5,0,0,0,0,2,1,0,2a72a27a-eee6-4d1a-b503-a90a30b166b9,844ebae3-2210-4f59-81a8-ad42018438f6,
IBM20200010,2022-1,Ingeniería Biomédica,2020,71.5,71.5,1,0,0,4.0,1.42,72.08,10,3,3,2,0,2,0,3,Irregular,4.0,4.0,282,1,6,0,0,0,0.0,8.64,1,2,1,2,2,0,0,8b6cab8a-1ab2-45b7-991b-90540181d16b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200010,2022-2,Ingeniería Biomédica,2020,70.75,70.0,2,0,0,11.0,3.9,65.61,10,1,3,1,0,2,0,3,Irregular,7.0,7.0,282,2,6,0,0,0,-1.5,3.78,1,2,1,2,1,1,0,8b6cab8a-1ab2-45b7-991b-90540181d16b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200010,2023-2,Ingeniería Biomédica,2020,71.5,73.0,3,0,0,15.0,5.32,60.98,13,3,2,0,0,2,0,4,Irregular,4.0,4.0,282,3,8,0,0,0,2.25,2.69,1,1,1,1,1,1,0,8b6cab8a-1ab2-45b7-991b-90540181d16b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200017,2022-1,Ingeniería Biomédica,2020,73.6,73.6,1,0,0,7.0,2.48,40.44,20,3,1,2,3,6,0,3,Baja Temporal,7.0,7.0,282,1,6,0,0,0,0.0,6.07,1,0,2,0,4,2,0,cd571392-a37a-4731-830a-7258afc2c2a8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200017,2022-2,Ingeniería Biomédica,2020,74.8,76.0,2,0,0,12.0,4.26,39.39,18,3,3,1,3,4,0,3,Baja Temporal,5.0,5.0,282,2,6,0,0,0,2.4,9.79,1,2,2,2,2,2,0,cd571392-a37a-4731-830a-7258afc2c2a8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200017,2023-2,Ingeniería Biomédica,2020,74.23,73.1,3,0,0,18.0,6.38,33.5,20,4,1,1,3,4,0,4,Baja Temporal,6.0,6.0,282,3,8,0,0,0,-1.7,9.34,1,0,2,0,3,1,0,cd571392-a37a-4731-830a-7258afc2c2a8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200017,2024-1,Ingeniería Biomédica,2020,74.58,75.1,5,0,0,30.0,10.64,31.27,21,4,2,0,3,5,0,4,Baja Temporal,12.0,12.0,282,4,8,0,0,0,0.87,2.89,1,1,2,2,3,2,0,cd571392-a37a-4731-830a-7258afc2c2a8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200042,2022-1,Ingeniería Biomédica,2020,70.0,,0,0,1,0.0,0.0,65.88,11,2,2,1,0,2,0,3,Irregular,5.0,0.0,282,1,6,0,0,1,,8.7,1,1,1,1,2,0,1,d85d665d-875a-4fbc-b6f7-3272856e9302,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200042,2022-2,Ingeniería Biomédica,2020,65.6,65.6,1,1,0,4.0,1.42,55.01,14,3,3,4,2,2,0,4,Irregular,10.0,4.0,282,2,6,1,1,0,0.0,23.04,2,1,3,1,2,0,0,d85d665d-875a-4fbc-b6f7-3272856e9302,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200042,2024-2,Ingeniería Biomédica,2020,72.4,86.0,2,1,0,8.0,2.84,67.53,12,2,2,1,0,2,0,5,Irregular,4.0,4.0,282,3,8,0,1,0,20.4,9.75,1,1,1,1,2,0,0,d85d665d-875a-4fbc-b6f7-3272856e9302,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200056,2022-1,Ingeniería Biomédica,2020,70.0,,0,0,3,0.0,0.0,67.4,10,0,2,0,0,1,0,3,Irregular,14.0,0.0,282,1,6,0,0,3,,6.39,1,1,1,1,1,0,1,c20ae957-29d2-4bd1-bc80-00e4ddc4efce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200057,2022-1,Ingeniería Biomédica,2020,70.0,,0,0,1,0.0,0.0,66.89,12,3,1,0,0,3,0,3,Irregular,6.0,0.0,282,1,6,0,0,1,,8.77,1,0,1,0,3,0,1,ea5de648-0c6d-4f3d-9c66-3d7cddb601cf,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200057,2022-2,Ingeniería Biomédica,2020,90.5,90.5,1,0,0,4.0,1.42,76.04,9,1,2,1,0,3,0,3,Irregular,4.0,4.0,282,2,6,0,0,0,0.0,8.25,1,1,1,1,3,0,0,ea5de648-0c6d-4f3d-9c66-3d7cddb601cf,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200057,2024-1,Ingeniería Biomédica,2020,89.6,88.7,2,0,0,10.0,3.55,68.1,12,2,2,2,0,2,0,4,Irregular,6.0,6.0,282,3,8,0,0,0,-1.8,5.15,1,1,1,1,2,0,0,ea5de648-0c6d-4f3d-9c66-3d7cddb601cf,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200058,2022-2,Ingeniería Biomédica,2020,85.15,85.15,2,0,0,13.0,4.61,71.43,9,2,3,1,0,2,0,3,Irregular,13.0,13.0,282,1,7,0,0,0,0.0,0.12,1,2,1,2,2,0,0,3bb89878-1eb9-4d8e-9c35-d75c3bda2d48,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200058,2023-2,Ingeniería Biomédica,2020,87.77,93.0,3,0,0,20.0,7.09,74.94,8,1,2,0,0,1,0,4,Irregular,7.0,7.0,282,2,8,0,0,0,7.85,5.81,1,1,1,1,0,1,0,3bb89878-1eb9-4d8e-9c35-d75c3bda2d48,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200058,2024-1,Ingeniería Biomédica,2020,87.68,87.4,4,0,0,26.0,9.22,65.32,11,1,3,0,0,3,0,4,Irregular,6.0,6.0,282,3,8,0,0,0,-0.37,5.92,1,2,1,2,2,1,0,3bb89878-1eb9-4d8e-9c35-d75c3bda2d48,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200077,2022-1,Ingeniería Biomédica,2020,78.3,78.3,1,0,0,7.0,2.48,72.02,9,0,1,2,0,2,0,3,Irregular,7.0,7.0,282,1,6,0,0,0,0.0,6.76,1,0,1,0,1,1,0,0ac2715b-6bee-4688-a12c-44a646a8e21d,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200077,2022-2,Ingeniería Biomédica,2020,78.18,78.15,5,0,0,27.0,9.57,72.92,8,0,4,1,0,1,0,3,Irregular,20.0,20.0,282,2,6,0,0,0,-0.15,6.3,1,3,1,4,1,0,0,0ac2715b-6bee-4688-a12c-44a646a8e21d,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200077,2023-1,Ingeniería Biomédica,2020,80.0,89.1,6,0,0,31.0,10.99,74.65,7,0,1,1,0,3,0,3,Irregular,4.0,4.0,282,3,7,0,0,0,10.92,9.72,1,0,1,0,2,1,0,0ac2715b-6bee-4688-a12c-44a646a8e21d,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200082,2022-1,Ingeniería Biomédica,2020,82.35,82.35,2,0,0,13.0,4.61,71.3,7,1,1,2,0,1,0,3,Irregular,13.0,13.0,282,1,6,0,0,0,0.0,5.06,1,0,1,1,0,1,0,d07fd568-cdb2-4063-a259-eed0680ea53b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200082,2023-1,Ingeniería Biomédica,2020,82.0,81.3,3,0,0,19.0,6.74,63.93,11,3,1,0,0,3,0,4,Irregular,6.0,6.0,282,2,8,0,0,0,-1.05,2.7,1,0,1,0,3,0,0,d07fd568-cdb2-4063-a259-eed0680ea53b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200093,2022-2,Ingeniería Biomédica,2020,70.0,,0,0,1,0.0,0.0,64.72,11,3,2,0,0,2,0,3,Irregular,5.0,0.0,282,1,7,0,0,1,,9.62,1,1,1,1,1,1,1,2b761d79-85d5-44b7-b0e9-1259422e9486,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200093,2023-1,Ingeniería Biomédica,2020,80.8,80.8,1,0,0,6.0,2.13,70.12,11,1,1,1,0,4,0,4,Irregular,6.0,6.0,282,2,8,0,0,0,0.0,5.26,1,0,1,0,3,1,0,2b761d79-85d5-44b7-b0e9-1259422e9486,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200093,2024-1,Ingeniería Biomédica,2020,75.6,70.4,2,0,0,12.0,4.26,63.18,10,3,2,2,0,3,0,4,Irregular,6.0,6.0,282,3,8,0,0,0,-10.4,4.39,1,1,1,1,3,0,0,2b761d79-85d5-44b7-b0e9-1259422e9486,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200093,2024-2,Ingeniería Biomédica,2020,78.47,84.2,3,0,0,16.0,5.67,66.74,10,1,1,2,0,3,0,4,Irregular,4.0,4.0,282,4,8,0,0,0,8.6,5.72,1,0,1,0,3,0,0,2b761d79-85d5-44b7-b0e9-1259422e9486,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200093,2025-1,Ingeniería Biomédica,2020,78.17,77.3,4,0,0,22.0,7.8,62.98,12,1,2,0,0,4,0,4,Irregular,6.0,6.0,282,5,8,0,0,0,-1.17,9.54,1,1,1,1,3,1,0,2b761d79-85d5-44b7-b0e9-1259422e9486,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200107,2022-1,Ingeniería Biomédica,2020,62.8,62.8,1,2,0,4.0,1.42,43.26,20,2,4,5,2,4,0,5,Irregular,14.0,4.0,282,1,6,2,2,0,0.0,51.05,3,1,3,1,3,1,0,1712e478-9b0e-4e67-87ae-7a6a9da02c58,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200150,2022-1,Ingeniería Biomédica,2020,70.0,,0,0,1,0.0,0.0,64.05,10,1,1,2,0,3,0,3,Irregular,6.0,0.0,282,1,6,0,0,1,,5.82,1,0,1,0,3,0,1,fcb8bbf2-619c-4814-87fa-de3f0b0edc14,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200150,2022-2,Ingeniería Biomédica,2020,86.1,86.1,1,0,0,6.0,2.13,68.15,10,3,2,2,0,3,0,3,Irregular,6.0,6.0,282,2,6,0,0,0,0.0,5.29,1,1,1,1,2,1,0,fcb8bbf2-619c-4814-87fa-de3f0b0edc14,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200150,2023-1,Ingeniería Biomédica,2020,85.43,85.1,3,0,0,14.0,4.96,71.8,7,2,3,0,0,1,0,3,Irregular,8.0,8.0,282,3,7,0,0,0,-1.0,123.21,1,2,1,2,1,0,0,fcb8bbf2-619c-4814-87fa-de3f0b0edc14,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20200150,2023-2,Ingeniería Biomédica,2020,83.3,76.9,4,0,0,20.0,7.09,73.03,9,1,3,2,0,2,0,3,Irregular,6.0,6.0,282,4,7,0,0,0,-8.53,6.16,1,2,1,2,1,1,0,fcb8bbf2-619c-4814-87fa-de3f0b0edc14,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210004,2022-1,Ingeniería Biomédica,2021,87.8,87.8,1,0,1,5.0,1.77,77.53,8,2,2,0,0,1,0,1,Regular,9.0,5.0,282,1,3,0,0,1,0.0,8.11,0,2,0,2,0,1,1,27b0d471-b4ed-49d3-8a0e-956d4558bc69,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210004,2023-1,Ingeniería Biomédica,2021,88.9,90.0,2,0,0,10.0,3.55,77.31,9,1,0,2,0,2,0,2,Regular,5.0,5.0,282,2,5,0,0,0,2.2,2.04,0,0,0,0,2,0,0,27b0d471-b4ed-49d3-8a0e-956d4558bc69,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210004,2024-1,Ingeniería Biomédica,2021,91.03,95.3,3,0,0,16.0,5.67,77.89,7,1,2,1,0,1,0,3,Irregular,6.0,6.0,282,3,7,0,0,0,6.4,5.09,1,1,1,1,0,1,0,27b0d471-b4ed-49d3-8a0e-956d4558bc69,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210004,2024-2,Ingeniería Biomédica,2021,90.83,90.2,4,0,0,23.0,8.16,77.27,7,0,3,0,0,1,0,3,Irregular,7.0,7.0,282,4,7,0,0,0,-0.83,6.31,1,2,1,2,0,1,0,27b0d471-b4ed-49d3-8a0e-956d4558bc69,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210004,2025-1,Ingeniería Biomédica,2021,88.15,85.47,8,0,0,45.0,15.96,66.02,11,1,3,2,0,2,0,4,Irregular,22.0,22.0,282,5,8,0,0,0,-5.35,8.16,1,2,1,3,2,0,0,27b0d471-b4ed-49d3-8a0e-956d4558bc69,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210044,2022-1,Ingeniería Biomédica,2021,73.0,73.0,1,0,1,7.0,2.48,73.1,10,2,1,2,0,3,0,1,Regular,13.0,7.0,282,1,3,0,0,1,0.0,5.71,0,1,0,1,3,0,1,57600423-679a-42bc-97bc-94c819192968,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210044,2023-2,Ingeniería Biomédica,2021,78.05,83.1,2,0,0,13.0,4.61,67.93,8,1,2,0,0,2,0,3,Irregular,6.0,6.0,282,2,6,0,0,0,10.1,6.02,1,1,1,1,2,0,0,57600423-679a-42bc-97bc-94c819192968,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210044,2024-1,Ingeniería Biomédica,2021,81.67,88.9,3,0,0,19.0,6.74,68.1,9,2,2,1,0,2,0,3,Irregular,6.0,6.0,282,3,7,0,0,0,10.85,8.68,1,1,1,1,2,0,0,57600423-679a-42bc-97bc-94c819192968,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210049,2022-2,Ingeniería Biomédica,2021,77.0,77.0,2,1,0,11.0,3.9,65.6,13,2,2,1,0,4,0,3,Irregular,17.0,11.0,282,1,4,1,1,0,0.0,43.82,2,0,2,0,3,1,0,3bb537a8-0b5a-4cf1-bf8e-03b13158e92b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210049,2023-2,Ingeniería Biomédica,2021,75.62,71.5,3,1,0,17.0,6.03,65.38,10,1,3,2,0,2,0,4,Irregular,6.0,6.0,282,2,6,0,1,0,-5.5,3.87,1,2,1,2,2,0,0,3bb537a8-0b5a-4cf1-bf8e-03b13158e92b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210049,2024-1,Ingeniería Biomédica,2021,76.02,76.8,5,1,0,28.0,9.93,63.19,13,3,1,0,0,3,0,4,Irregular,11.0,11.0,282,3,7,0,1,0,1.17,2.25,1,0,1,1,2,1,0,3bb537a8-0b5a-4cf1-bf8e-03b13158e92b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210049,2024-2,Ingeniería Biomédica,2021,78.06,84.2,7,1,0,40.0,14.18,69.72,9,1,3,1,0,2,0,4,Irregular,12.0,12.0,282,4,7,0,1,0,8.18,3.61,1,2,1,2,2,0,0,3bb537a8-0b5a-4cf1-bf8e-03b13158e92b,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210070,2022-1,Ingeniería Biomédica,2021,73.1,73.1,1,0,2,6.0,2.13,77.22,9,2,2,2,0,2,0,1,Regular,16.0,6.0,282,1,3,0,0,2,0.0,5.8,0,2,0,2,1,1,1,6856753f-9cd4-4d3a-a6e4-aee96b4c1f41,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210102,2022-1,Ingeniería Biomédica,2021,61.3,61.3,1,1,0,5.0,1.77,71.55,8,0,2,2,0,0,0,2,Egresado,9.0,5.0,282,1,3,1,1,0,0.0,196.0,2,0,2,0,0,0,0,5554036c-f938-40b8-b8a2-4e8c5dea7228,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210102,2023-1,Ingeniería Biomédica,2021,70.8,89.8,2,1,0,10.0,3.55,78.25,6,1,3,0,0,0,0,3,Egresado,5.0,5.0,282,2,5,0,1,0,28.5,2.52,1,2,1,2,0,0,0,5554036c-f938-40b8-b8a2-4e8c5dea7228,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210102,2023-2,Ingeniería Biomédica,2021,72.05,75.8,3,1,0,18.0,6.38,75.89,8,3,3,0,0,1,0,3,Egresado,8.0,8.0,282,3,5,0,1,0,5.0,7.63,1,2,1,2,0,1,0,5554036c-f938-40b8-b8a2-4e8c5dea7228,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210102,2024-2,Ingeniería Biomédica,2021,70.9,66.3,3,2,0,18.0,6.38,54.29,15,2,4,1,2,3,0,5,Egresado,6.0,0.0,282,4,7,1,2,0,-5.75,3.76,2,2,3,2,1,2,0,5554036c-f938-40b8-b8a2-4e8c5dea7228,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210102,2025-1,Ingeniería Biomédica,2021,68.93,64.0,4,3,0,24.0,8.51,53.48,14,2,3,3,2,2,0,7,Egresado,12.0,6.0,282,5,8,1,3,0,-6.9,295.84,3,0,3,0,2,0,0,5554036c-f938-40b8-b8a2-4e8c5dea7228,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210111,2022-1,Ingeniería Biomédica,2021,74.2,74.2,1,0,0,6.0,2.13,73.17,8,3,0,0,0,2,0,1,Regular,6.0,6.0,282,1,3,0,0,0,0.0,4.67,0,0,0,0,1,1,0,b3147b3f-c1b8-4916-8071-f948d6dd2d6c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210111,2022-2,Ingeniería Biomédica,2021,75.87,76.7,2,1,0,13.0,4.61,63.65,13,3,1,1,0,3,0,2,Regular,12.0,7.0,282,2,3,1,1,0,2.5,96.04,1,0,1,0,3,0,0,b3147b3f-c1b8-4916-8071-f948d6dd2d6c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210111,2023-2,Ingeniería Biomédica,2021,77.6,82.8,3,1,0,20.0,7.09,68.35,9,2,2,1,0,4,0,3,Irregular,7.0,7.0,282,3,5,0,1,0,6.93,2.5,1,1,1,1,3,1,0,b3147b3f-c1b8-4916-8071-f948d6dd2d6c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210111,2024-2,Ingeniería Biomédica,2021,79.97,83.13,6,1,0,38.0,13.48,64.72,12,2,2,0,0,2,0,4,Irregular,18.0,18.0,282,4,7,0,1,0,5.53,43.5,1,1,1,2,2,0,0,b3147b3f-c1b8-4916-8071-f948d6dd2d6c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210147,2022-1,Ingeniería Biomédica,2021,50.0,50.0,0,1,0,0.0,0.0,57.15,12,2,4,5,2,1,0,2,Irregular,8.0,0.0,282,1,3,1,1,0,0.0,2.62,2,2,3,2,1,0,0,e444f4bd-4eea-4461-b895-62d87f4f223f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210147,2024-1,Ingeniería Biomédica,2021,64.75,79.5,1,1,0,6.0,2.13,62.1,13,1,1,0,0,3,0,5,Irregular,6.0,6.0,282,2,8,0,1,0,29.5,9.47,1,0,1,0,2,1,0,e444f4bd-4eea-4461-b895-62d87f4f223f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210147,2024-2,Ingeniería Biomédica,2021,59.55,54.35,1,3,0,6.0,2.13,35.93,19,4,5,6,2,5,0,7,Irregular,13.0,0.0,282,3,8,2,3,0,-10.4,200.22,4,1,4,1,3,2,0,e444f4bd-4eea-4461-b895-62d87f4f223f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210151,2024-1,Ingeniería Biomédica,2021,58.8,58.8,0,1,0,0.0,0.0,49.26,17,3,5,4,2,4,0,5,Irregular,4.0,0.0,282,1,8,1,1,0,0.0,2.34,3,2,3,2,2,2,0,06ead294-5697-4135-bd49-0b605f8b3537,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210151,2024-2,Ingeniería Biomédica,2021,73.1,80.25,2,1,0,13.0,4.61,67.0,13,3,1,2,0,3,0,5,Irregular,13.0,13.0,282,2,8,0,1,0,21.45,83.72,1,0,1,1,2,1,0,06ead294-5697-4135-bd49-0b605f8b3537,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20210151,2025-1,Ingeniería Biomédica,2021,77.83,82.57,5,1,0,30.0,10.64,65.86,10,2,2,2,0,1,0,5,Irregular,17.0,17.0,282,3,8,0,1,0,9.47,59.42,1,1,1,2,1,0,0,06ead294-5697-4135-bd49-0b605f8b3537,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220096,2022-1,Ingeniería Biomédica,2022,86.4,86.4,1,0,0,7.0,2.48,82.88,5,2,1,0,0,3,0,0,Regular,7.0,7.0,282,1,0,0,0,0,0.0,5.39,0,1,0,1,2,1,0,42e87656-c3a8-49af-bff1-3d58f911d03c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220096,2023-1,Ingeniería Biomédica,2022,88.8,91.2,2,0,0,13.0,4.61,82.15,6,1,1,2,0,2,0,1,Regular,6.0,6.0,282,2,2,0,0,0,4.8,5.98,0,1,0,1,2,0,0,42e87656-c3a8-49af-bff1-3d58f911d03c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220096,2023-2,Ingeniería Biomédica,2022,88.2,87.0,3,0,0,19.0,6.74,81.79,5,1,2,2,0,0,0,1,Regular,6.0,6.0,282,3,2,0,0,0,-1.8,10.0,0,2,0,2,0,0,0,42e87656-c3a8-49af-bff1-3d58f911d03c,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220115,2022-1,Ingeniería Biomédica,2022,64.3,64.3,0,1,1,0.0,0.0,70.04,8,3,2,4,0,0,0,1,Irregular,13.0,0.0,282,1,0,1,1,1,0.0,7.08,1,1,1,1,0,0,1,c7ce228a-57bb-44b5-978e-56137e70c180,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220115,2023-1,Ingeniería Biomédica,2022,75.45,86.6,1,1,0,6.0,2.13,78.57,7,3,0,2,0,1,0,2,Regular,6.0,6.0,282,2,2,0,1,0,22.3,8.54,0,0,0,0,0,1,0,c7ce228a-57bb-44b5-978e-56137e70c180,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220115,2024-1,Ingeniería Biomédica,2022,73.5,69.6,1,2,0,6.0,2.13,65.59,10,2,2,3,0,3,0,4,Irregular,4.0,0.0,282,3,4,1,2,0,-5.85,7.03,2,0,2,0,2,1,0,c7ce228a-57bb-44b5-978e-56137e70c180,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220125,2022-2,Ingeniería Biomédica,2022,79.65,79.65,2,0,0,13.0,4.61,83.47,5,0,1,1,0,0,0,0,Regular,13.0,13.0,282,1,1,0,0,0,0.0,8.7,0,1,0,2,0,0,0,99ae2ce0-0e5b-4e50-8651-60c9cea72ff1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220125,2023-1,Ingeniería Biomédica,2022,77.3,72.6,3,0,0,20.0,7.09,80.01,8,1,1,2,0,2,0,1,Regular,7.0,7.0,282,2,2,0,0,0,-7.05,3.63,0,1,0,1,2,0,0,99ae2ce0-0e5b-4e50-8651-60c9cea72ff1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220125,2023-2,Ingeniería Biomédica,2022,80.28,84.75,5,0,0,33.0,11.7,85.25,3,2,0,0,0,2,0,1,Regular,13.0,13.0,282,3,2,0,0,0,7.45,66.42,0,0,0,1,2,0,0,99ae2ce0-0e5b-4e50-8651-60c9cea72ff1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220125,2024-1,Ingeniería Biomédica,2022,80.73,83.0,6,0,0,39.0,13.83,77.36,7,2,0,2,0,0,0,1,Regular,6.0,6.0,282,4,3,0,0,0,2.72,7.34,0,0,0,0,0,0,0,99ae2ce0-0e5b-4e50-8651-60c9cea72ff1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220144,2022-1,Ingeniería Biomédica,2022,64.7,64.7,0,1,1,0.0,0.0,67.49,11,3,3,4,0,3,0,1,Irregular,13.0,0.0,282,1,0,1,1,1,0.0,6.34,1,2,1,2,3,0,1,16449fb9-f74e-4e5f-b166-aac297e2f6da,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220144,2022-2,Ingeniería Biomédica,2022,73.7,78.2,1,2,0,6.0,2.13,77.36,9,1,2,3,0,3,0,2,Regular,12.0,6.0,282,2,0,1,2,0,13.5,98.01,1,1,1,1,3,0,0,16449fb9-f74e-4e5f-b166-aac297e2f6da,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220144,2023-2,Ingeniería Biomédica,2022,67.33,60.97,1,5,0,6.0,2.13,45.56,18,3,5,6,2,5,0,6,Irregular,17.0,0.0,282,3,2,3,5,0,-12.73,30.95,5,0,5,0,4,1,0,16449fb9-f74e-4e5f-b166-aac297e2f6da,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220185,2022-1,Ingeniería Biomédica,2022,60.6,60.6,0,1,0,0.0,0.0,72.94,8,1,2,4,0,3,0,1,Irregular,7.0,0.0,282,1,0,1,1,0,0.0,2.73,2,0,2,0,2,1,0,5b67f8f4-6f97-4e1b-8af4-3060553b8274,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220185,2023-1,Ingeniería Biomédica,2022,67.43,70.85,1,2,0,7.0,2.48,67.87,9,3,4,2,0,3,0,3,Irregular,13.0,7.0,282,2,2,1,2,0,10.25,150.06,2,2,2,2,3,0,0,5b67f8f4-6f97-4e1b-8af4-3060553b8274,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220185,2024-1,Ingeniería Biomédica,2022,68.62,69.8,2,4,0,13.0,4.61,52.84,16,4,5,4,2,3,0,6,Irregular,16.0,6.0,282,3,4,2,4,0,2.37,50.43,3,2,3,2,2,1,0,5b67f8f4-6f97-4e1b-8af4-3060553b8274,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
