document_id,descriptor_hash
IBM20240198::Septiembre-Diciembre 2022,d2da44e9c05051a980f8f912343866c5a22a23793f1ca22b7e3a065beac22321
IBM20240198::Septiembre-Diciembre 2023,a674035a998ebf00826302c35707f745b712690028720e03206c9082c9b29b03
IBM20240201::Mayo-Agosto 2023,6c9b1fc52e397412007551da86825e710e80b273cc6bb196233b9603d33d4b67
IBM20240201::Septiembre-Diciembre 2022,8a5e6ed3029d0994f78514250d01f35cf575d39389b59e9877fca340ac6edbbc
IBM20240201::Septiembre-Diciembre 2023,6c9b1fc52e397412007551da86825e710e80b273cc6bb196233b9603d33d4b67
IBM20240285::Enero-Abril 2023,85ccee9dfad7fd85dcbc9296f6f0329463e62e9010e5914fc3412e94891dcc24
IBM20240285::Septiembre-Diciembre 2023,2ad54a58569533666db0c8e140600b11640f6790758f4f2259e7bd55df6e58bd
IBM20240296::Enero-Abril 2023,bf7f94850cbf0e964326f80f2bd7176288756d649fcea36197ceeb36c3139b77
IBM20240296::Septiembre-Diciembre 2022,3e5040d3aca8761142ed4cbd2c5001a441ba6e9d3fd85f9e146859d43b410aef
IBM20240296::Septiembre-Diciembre 2023,021eb54b335ad05f78e1e5101eb0b095082ef757f75d4b762a4ff874c4e8fb8f
IBM20240305::Septiembre-Diciembre 2023,bf7f94850cbf0e964326f80f2bd7176288756d649fcea36197ceeb36c3139b77
IBM20240307::Septiembre-Diciembre 2023,8a5e6ed3029d0994f78514250d01f35cf575d39389b59e9877fca340ac6edbbc
IBM20240364::Enero-Abril 2023,f43209cfeb6f985a9957491f099d1ceba54035a629c42281f6ed6aeac6558bd6
IBM20240364::Septiembre-Diciembre 2022,bf7f94850cbf0e964326f80f2bd7176288756d649fcea36197ceeb36c3139b77
IBM20240364::Septiembre-Diciembre 2023,bf7f94850cbf0e964326f80f2bd7176288756d649fcea36197ceeb36c3139b77
IBM20240370::Enero-Abril 2023,85ccee9dfad7fd85dcbc9296f6f0329463e62e9010e5914fc3412e94891dcc24
IBM20240370::Mayo-Agosto 2023,adaa8e14c761ff365b15d33046e45a76c676b464408b896aefe0519971d6a6a1
IBM20240370::Septiembre-Diciembre 2022,f01bf9dcef3095592f67aa6e10b13fee25ffc8bfbd173772d568542dda882b0d
IBM20240370::Septiembre-Diciembre 2023,7fd1b243e9650215fe7f3036616ea80b5cfc9ee78f50ca92b993705401a7c9f6
IBM20240380::Mayo-Agosto 2023,3e5040d3aca8761142ed4cbd2c5001a441ba6e9d3fd85f9e146859d43b410aef
IBM20240380::Septiembre-Diciembre 2023,3dca8a201f6be0d7230b148a51a0cb27df10fb0303372d33d2a770675ad9bb64
IDS20200001::Enero-Abril 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200001::Mayo-Agosto 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200001::Septiembre-Diciembre 2022,53be70a575ce0205a42f9c3268b013ffd8e7e306052baf6b6e062a65f4b00cae
IDS20200001::Septiembre-Diciembre 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200012::Enero-Abril 2023,d6c23207403be7ce4ec0d809ea422adc5d9536985d2638f5ac16227f36d85771
IDS20200012::Mayo-Agosto 2023,af0153d292b2a4ae8118cb6aca1af9bc250d870a7fbf9af977668e63a78dec63
IDS20200012::Septiembre-Diciembre 2022,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200012::Septiembre-Diciembre 2023,a1cd30fd027698ac67a358ef23c6c6ad02005eb195a74973a4cfb353cb15fc92
IDS20200026::Enero-Abril 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200026::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200026::Septiembre-Diciembre 2023,3b6d51ba3241f00d4b943f7a91a58b19d990a18f79363844e9c5f77cc3e5d997
IDS20200055::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200055::Mayo-Agosto 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200055::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200065::Enero-Abril 2023,bd51bb66a2de8ab77b88e19021b0e54a515b3c2eeb81cd2c693e346eb07d1a13
IDS20200065::Septiembre-Diciembre 2022,bd51bb66a2de8ab77b88e19021b0e54a515b3c2eeb81cd2c693e346eb07d1a13
IDS20200066::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200066::Mayo-Agosto 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200066::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200066::Septiembre-Diciembre 2023,d396d6b229b098c52b4d2d63e9a4f5a5549f3d51f008a6684d9264702a34b91b
IDS20200078::Enero-Abril 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200078::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200078::Septiembre-Diciembre 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200099::Enero-Abril 2023,aa70325be8ef72d44bc7a8d8e8616c6dcdc80707c3f790b79a7aa68a7738950a
IDS20200099::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200101::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200101::Septiembre-Diciembre 2023,52fc7ae248e9d70a80e31d74a7a0e98c1bfb959f35c78735152b530a8ba5b636
IDS20200114::Enero-Abril 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200114::Mayo-Agosto 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200114::Septiembre-Diciembre 2022,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200114::Septiembre-Diciembre 2023,759b3d27d47a00e56d2f6cee6925cef3ac3d11cfaa671efa35b8971c33131427
IDS20200117::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200117::Mayo-Agosto 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200117::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200152::Enero-Abril 2023,4ec5fdcb037c14d79cddecb6113e5bfb25a061a32843b21cccab7bcb8d2b5c7f
IDS20200152::Mayo-Agosto 2023,f872668e3e4b7c193c01e2be387676f8b486b60530ff7b5f47d7c94048df03b0
IDS20200152::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20200152::Septiembre-Diciembre 2023,a7a92b5840291b89a455ef90100f4ef38eb978b75cd4115347812950e07eb9ef
IDS20200174::Enero-Abril 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200174::Mayo-Agosto 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200191::Septiembre-Diciembre 2022,5de1c9f1428d44389a71bb97971f9144969df4c2e13ee7b2f903cc9e4359251c
IDS20200191::Septiembre-Diciembre 2023,537430177294aa2edbca9f8f0c2719fdb5d90a67178837edfe046a71dc180c2f
IDS20200195::Mayo-Agosto 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200195::Septiembre-Diciembre 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200210::Enero-Abril 2023,a1cd30fd027698ac67a358ef23c6c6ad02005eb195a74973a4cfb353cb15fc92
IDS20200210::Septiembre-Diciembre 2022,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200309::Enero-Abril 2023,53be70a575ce0205a42f9c3268b013ffd8e7e306052baf6b6e062a65f4b00cae
IDS20200309::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200353::Mayo-Agosto 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200353::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200353::Septiembre-Diciembre 2023,d067c2ac55d851296d84e88d37b250b5d37fdb397242854a759207af962f5dfa
IDS20200377::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200377::Mayo-Agosto 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20200377::Septiembre-Diciembre 2022,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20200377::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210033::Enero-Abril 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210033::Mayo-Agosto 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210033::Septiembre-Diciembre 2022,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210033::Septiembre-Diciembre 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210038::Enero-Abril 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210038::Septiembre-Diciembre 2022,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210041::Enero-Abril 2023,9dcf5e923eb8ae262a7f08fa2ad399e24c1b6781850f48acf579604ae18244c0
IDS20210041::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210046::Enero-Abril 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210046::Mayo-Agosto 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210046::Septiembre-Diciembre 2022,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210046::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20210047::Mayo-Agosto 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210047::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210050::Enero-Abril 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210050::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210050::Septiembre-Diciembre 2023,657e4d956e9096ff16d3d74e429469bbb9fe8bbc31655a6c25bdb01b3ce76765
IDS20210059::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210059::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210068::Mayo-Agosto 2023,aa70325be8ef72d44bc7a8d8e8616c6dcdc80707c3f790b79a7aa68a7738950a
IDS20210068::Septiembre-Diciembre 2023,84094f12afb0f61c05cc26faa6353c21f819bd2141f4e9bac45ac5c9cdd6e445
IDS20210085::Enero-Abril 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210085::Septiembre-Diciembre 2022,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210085::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210130::Mayo-Agosto 2023,a1cd30fd027698ac67a358ef23c6c6ad02005eb195a74973a4cfb353cb15fc92
IDS20210130::Septiembre-Diciembre 2023,a1cd30fd027698ac67a358ef23c6c6ad02005eb195a74973a4cfb353cb15fc92
IDS20210142::Enero-Abril 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210142::Septiembre-Diciembre 2022,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210192::Enero-Abril 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210202::Enero-Abril 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210202::Septiembre-Diciembre 2022,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210202::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210239::Septiembre-Diciembre 2022,c54c2927daa6211a92cd7df225fe8b66c5072b8b941ad856f6e8bc3ef4c85b15
IDS20210268::Septiembre-Diciembre 2022,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210284::Enero-Abril 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210284::Mayo-Agosto 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210284::Septiembre-Diciembre 2022,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210284::Septiembre-Diciembre 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210326::Septiembre-Diciembre 2022,c54c2927daa6211a92cd7df225fe8b66c5072b8b941ad856f6e8bc3ef4c85b15
IDS20210327::Enero-Abril 2023,f872668e3e4b7c193c01e2be387676f8b486b60530ff7b5f47d7c94048df03b0
IDS20210327::Septiembre-Diciembre 2022,4ec5fdcb037c14d79cddecb6113e5bfb25a061a32843b21cccab7bcb8d2b5c7f
IDS20210327::Septiembre-Diciembre 2023,f872668e3e4b7c193c01e2be387676f8b486b60530ff7b5f47d7c94048df03b0
IDS20210346::Enero-Abril 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20210346::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210346::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20210356::Enero-Abril 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210356::Mayo-Agosto 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210356::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20210356::Septiembre-Diciembre 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20210360::Enero-Abril 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20210360::Septiembre-Diciembre 2022,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20210360::Septiembre-Diciembre 2023,e9f0abeaf619f00db70822134a1a89add2519d20375027bb6c377e265a8e0c30
IDS20220005::Enero-Abril 2023,45e0a50d9e8793751e3b67c836285fd10efd1652308cce868ef92b5c9537b124
IDS20220005::Mayo-Agosto 2023,cbb62ef6d98b22231a651dd1b14665047e3d6308ccb24737b4833325281cba46
IDS20220005::Septiembre-Diciembre 2023,3bf63d24ddc5af2296ce656845e2740f00b43d23591385b66ea433adf9db6560
IDS20220014::Mayo-Agosto 2023,65528d3790ad7ecd896e93dd06440d86fad4bf18fc29b70e1309f34d3c0dd6c0
IDS20220014::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220014::Septiembre-Diciembre 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20220028::Enero-Abril 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220028::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220034::Mayo-Agosto 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220034::Septiembre-Diciembre 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220053::Mayo-Agosto 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220053::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220069::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220088::Enero-Abril 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220088::Mayo-Agosto 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220088::Septiembre-Diciembre 2022,150d9a5dbc4caa31eb8e32ff657221744feef38bb551f68c04207926bd010e03
IDS20220089::Septiembre-Diciembre 2022,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220090::Septiembre-Diciembre 2022,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220090::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220110::Enero-Abril 2023,175dd931d6bfbef7fb8e7a88d2d79634b916febd2b807bfbb3a27a298105b5d0
IDS20220110::Mayo-Agosto 2023,4fbfc36cc015f749cab38339c9cbac047dee0e2705e2acf7bcdf3795eaf501b4
IDS20220110::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220110::Septiembre-Diciembre 2023,4fbfc36cc015f749cab38339c9cbac047dee0e2705e2acf7bcdf3795eaf501b4
IDS20220164::Enero-Abril 2023,70d991425fb7eec56180cb86cda2c30560b9f5611049af748460126314515b83
IDS20220164::Mayo-Agosto 2023,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20220164::Septiembre-Diciembre 2022,c93d77716ad21de51358722557238925405af8567cb8f1bf167dff7023d14a0b
IDS20220164::Septiembre-Diciembre 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20220181::Enero-Abril 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220181::Mayo-Agosto 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220181::Septiembre-Diciembre 2022,150d9a5dbc4caa31eb8e32ff657221744feef38bb551f68c04207926bd010e03
IDS20220181::Septiembre-Diciembre 2023,97b6398e2daac129d2d9a456ef70e73f6964d96fecda88b371908d399a721797
IDS20220206::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220208::Enero-Abril 2023,4ec5fdcb037c14d79cddecb6113e5bfb25a061a32843b21cccab7bcb8d2b5c7f
IDS20220208::Septiembre-Diciembre 2022,c93d77716ad21de51358722557238925405af8567cb8f1bf167dff7023d14a0b
IDS20220208::Septiembre-Diciembre 2023,a7a92b5840291b89a455ef90100f4ef38eb978b75cd4115347812950e07eb9ef
IDS20220217::Enero-Abril 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20220217::Mayo-Agosto 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20220217::Septiembre-Diciembre 2022,150d9a5dbc4caa31eb8e32ff657221744feef38bb551f68c04207926bd010e03
IDS20220222::Enero-Abril 2023,836137aa0f9004fc4e8f54e49d3305d97560a6634261b53fff5a90708069d9a4
IDS20220222::Mayo-Agosto 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220222::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220222::Septiembre-Diciembre 2023,47d9248b694266192e2d433d8c25b26e756e8f04a54992d3b04b33e799e0671f
IDS20220240::Enero-Abril 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220240::Mayo-Agosto 2023,0e4a271cae5abba8c0c8bcb02e9b48644532aa2cca8297fc4755d065a566c62c
IDS20220240::Septiembre-Diciembre 2023,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220283::Enero-Abril 2023,b431be49a57aa1bc28efd56e1e40eb264524df1b98d46feaa2eee0c80a9b6786
IDS20220283::Mayo-Agosto 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20220283::Septiembre-Diciembre 2022,feeaf03206499d3547ccabaf4047039ea9ce3f4e8a314b415be36c7fccd1e231
IDS20220283::Septiembre-Diciembre 2023,ee69f9f369637b4558f06b119a2084b250c68e6e6ec5ef5e7ce271cc1845557b
IDS20220303::Enero-Abril 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20220303::Septiembre-Diciembre 2022,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20220303::Septiembre-Diciembre 2023,530b32d315edde6068719c69a2dd9e1d2ec46bee16dc2cdef3eb12ecb03ab974
IDS20220314::Enero-Abril 2023,96f931b65eafd8aa02c27b84827a4d74d985d65af8852baed4fbd2a0edd79e83
IDS20220314::Septiembre-Diciembre 2022,96f931b65eafd8aa02c27b84827a4d74d985d65af8852baed4fbd2a0edd79e83
IDS20220322::Enero-Abril 2023,150d9a5dbc4caa31eb8e32ff657221744feef38bb551f68c04207926bd010e03
IDS20220322::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220322::Septiembre-Diciembre 2023,150d9a5dbc4caa31eb8e32ff657221744feef38bb551f68c04207926bd010e03
IDS20220368::Enero-Abril 2023,96d05fb06561e9b9dc40bdfeb67cf02c405b4957f931aaa213e9bef659a59b55
IDS20220368::Septiembre-Diciembre 2022,6081015f1e0e0648889acd159936c209401f4528dc2b58f2ee7ba964d31aab4b
IDS20220378::Enero-Abril 2023,a976c025ae1ad4562abe8ba1f30b6f12c8f272921d36de8a95917ecc1e57ef90
IDS20220378::Mayo-Agosto 2023,b69ed67a7ab9a655ef234ddf1c9b2876e0d4e1456700593cb690cbd5e2a73970
IDS20220378::Septiembre-Diciembre 2023,47f0c0a2b74d1695d8cd55f4b85bd92f1b173c9218d6032cd4a6159fa9388f2e
IDS20230018::Septiembre-Diciembre 2022,175dd931d6bfbef7fb8e7a88d2d79634b916febd2b807bfbb3a27a298105b5d0
IDS20230022::Enero-Abril 2023,70d991425fb7eec56180cb86cda2c30560b9f5611049af748460126314515b83
IDS20230022::Mayo-Agosto 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230022::Septiembre-Diciembre 2022,70d991425fb7eec56180cb86cda2c30560b9f5611049af748460126314515b83
IDS20230022::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230079::Septiembre-Diciembre 2022,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230158::Enero-Abril 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230158::Septiembre-Diciembre 2022,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230168::Enero-Abril 2023,ee46cae3e429927e8c39dfb3ba8cdb1e09adb2f96210c6ef8684b97303c72843
IDS20230168::Mayo-Agosto 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20230168::Septiembre-Diciembre 2022,4fbfc36cc015f749cab38339c9cbac047dee0e2705e2acf7bcdf3795eaf501b4
IDS20230168::Septiembre-Diciembre 2023,b2cd03f19391e8052309637e97e77eb370d39cad17192fcbbaaf9e4f10385dc5
IDS20230180::Mayo-Agosto 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230180::Septiembre-Diciembre 2022,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20230180::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230183::Enero-Abril 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20230183::Septiembre-Diciembre 2023,ee69f9f369637b4558f06b119a2084b250c68e6e6ec5ef5e7ce271cc1845557b
IDS20230189::Enero-Abril 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230189::Septiembre-Diciembre 2022,175dd931d6bfbef7fb8e7a88d2d79634b916febd2b807bfbb3a27a298105b5d0
IDS20230189::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230199::Enero-Abril 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230199::Mayo-Agosto 2023,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20230199::Septiembre-Diciembre 2022,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230199::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230252::Enero-Abril 2023,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230252::Septiembre-Diciembre 2022,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230252::Septiembre-Diciembre 2023,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230291::Enero-Abril 2023,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230291::Septiembre-Diciembre 2022,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230297::Septiembre-Diciembre 2022,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230304::Mayo-Agosto 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20230304::Septiembre-Diciembre 2022,70d991425fb7eec56180cb86cda2c30560b9f5611049af748460126314515b83
IDS20230304::Septiembre-Diciembre 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
